solver,seed,max_spawn,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,config,spawn
no_platooning,1,44,0,,True,0.5,0,0.0,1.0,7.814118307834816,0.9218588169216518,165.36759342878491,10.0,0.09258149819257995,0.18792618872910288,315,36.800000000000004,44.0,469,19.43574744375033,18.061042655373573,3.839871993644345e-06,7.645347224678383,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,44
no_platooning,2,44,1,planner_abort,True,0.5,0,0.0,1.0,0.0,1.0,nan,4.376137087535768,0.3771077540658782,0.9011294145564032,0,7.1000000000000005,0.0,71,18.90999585314667,16.4411278252389,3.3676056312249554e-06,7.207177598259018,0.0,nan,nan,nan,nan,0.9666666666666667,29,30,C0_no_platoon,44
no_platooning,3,44,0,,True,0.5,0,0.0,1.0,7.416125254182804,0.925838747458172,165.53383114689356,10.0,0.101029014248727,0.21077186422964908,327,37.9,44.0,481,19.31642971691163,17.81163435969628,3.669854482428196e-06,7.648575725123435,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,44
no_platooning,4,44,0,,True,0.5,0,0.0,1.0,7.993154100297328,0.9200684589970267,163.84800184476566,8.432782353527871,0.1650355932427828,0.4928485009862003,314,36.7,44.0,469,19.08701150161739,16.864365953295408,3.7298507259678105e-06,7.579560216120549,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,44
no_platooning,5,44,0,,True,0.5,0,0.0,1.0,8.023099575891601,0.919769004241084,164.32313671990073,10.0,0.11290251952618827,0.23459827276318107,318,36.800000000000004,44.0,470,19.297491109461703,17.786686248296853,3.679574481484064e-06,7.6277196827754175,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,44
no_platooning,6,44,0,,True,0.5,0,0.0,1.0,7.133142791236457,0.9286685720876354,166.03064516038233,9.48553264614716,0.11093474659473737,0.25734538126990586,327,37.9,44.0,480,19.314302857901126,17.349778806903764,3.651875025904398e-06,7.624884913556485,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,44
no_platooning,7,44,0,,True,0.5,0,0.0,1.0,8.636109188099915,0.9136389081190008,163.50744988873444,10.0,0.10292621277228524,0.21792158673021125,322,38.300000000000004,44.0,484,19.359983597342392,17.866214638117565,3.6607437864441927e-06,7.646009831979326,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,44
no_platooning,8,44,0,,True,0.5,0,0.0,1.0,7.5408046126007156,0.9245919538739928,164.7828533257112,9.300628393301057,0.1461247817528899,0.30113488019294093,327,38.300000000000004,44.0,484,18.97916900467101,16.44086059603904,3.684504140099397e-06,7.626645859275102,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,44
no_platooning,9,44,0,,True,0.5,0,0.0,1.0,6.581243710116869,0.9341875628988313,166.2327837059366,10.0,0.17146817530095657,0.31862263816169034,350,39.2,44.0,503,18.598013953624545,15.626108121215037,3.6341948317832296e-06,7.604766084383826,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,44
no_platooning,10,44,0,,True,0.5,0,0.0,1.0,7.846239155581891,0.9215376084441811,165.045102192392,10.0,0.1337910417082547,0.24855543257949617,319,36.5,44.0,467,19.132881288428877,17.500883648412596,3.723554612540967e-06,7.6290233576575,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,44
