solver,seed,max_spawn,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,weight_name,weight_idx,scale,weight_value
auc,4,20,0,,True,0.5,0,0.0,1.0,8.39955642549497,0.9160044357450503,177.82653420042917,7.847810583718211,0.26540092900357026,0.33327506013193914,150,20.3,20.0,304,19.989431306261846,18.48791250979813,7.031907934536943e-06,7.317645965488936,0.0,3.132222222222222,3.82,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,5,20,0,,True,0.5,0,0.0,1.0,9.734657027379168,0.9026534297262083,164.6033018908946,8.73592993583298,0.1927430010308658,0.3122797603459841,156,20.6,20.0,307,19.175059202410797,17.565694915201654,7.2563517287355345e-06,7.364553924219921,0.0,2.722222222222222,3.3141025641025643,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,6,20,0,,True,0.5,0,0.0,1.0,8.828154912065656,0.9117184508793434,167.03819022717605,7.65059742377969,0.18671351825406865,0.31419988489724887,150,20.200000000000003,20.0,304,19.59381588255703,17.6365554006686,7.251315740799519e-06,7.303134104247806,0.0,2.0461111111111108,2.8133333333333335,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,7,20,0,,True,0.5,0,0.0,1.0,8.814876575294917,0.9118512342470508,175.2365508043158,8.568023348326658,0.2474768418975997,0.3011100310941387,146,20.700000000000003,20.0,309,20.07930506740051,18.81771983372527,6.871844653072571e-06,7.356819256236254,0.0,3.0342465753424657,3.493150684931507,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,8,20,0,,True,0.5,0,0.0,1.0,10.980622769466041,0.8901937723053396,176.94009623676322,8.27141770803176,0.19710919770311203,0.2575314959823343,141,20.6,20.0,299,20.14536812991182,18.94125105571968,7.159197244058864e-06,7.355820980617505,0.0,3.926713947990544,5.141843971631205,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,9,20,0,,True,0.5,0,0.0,1.0,8.83529705070012,0.9116470294929988,169.05699611438928,7.2767649206165395,0.20541167149048628,0.2896863222350355,145,19.900000000000002,20.0,297,19.859417190544246,18.35774262081145,7.217845263415069e-06,7.346842074530445,0.0,2.7241379310344827,3.717241379310345,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,10,20,0,,True,0.5,0,0.0,1.0,7.779028551892764,0.9222097144810724,172.8896629283845,7.129465582903049,0.23624655142264492,0.33248962257040815,153,20.0,20.0,301,19.557190819766884,17.860890406216125,7.139202594572208e-06,7.320566153497821,0.0,2.196078431372549,2.679738562091503,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,11,20,0,,True,0.5,0,0.0,1.0,9.021798402775849,0.9097820159722415,171.08172512716328,8.800487267772937,0.18444274423988025,0.27810890686121714,156,21.400000000000002,20.0,311,19.322717711256548,17.304480073354696,6.9469453732691215e-06,7.338214276355204,0.0,3.079059829059829,3.9615384615384617,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,12,20,0,,True,0.5,0,0.0,1.0,12.496391244637861,0.8750360875536214,161.81935134322333,8.887257184954269,0.18157774996230036,0.2548994742928229,158,21.400000000000002,20.0,314,19.62101949275092,18.08651246977707,6.773566910503937e-06,7.4347793035234435,0.0,5.05379746835443,5.19620253164557,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,13,20,0,,True,0.5,0,0.0,1.0,7.0661836792263895,0.9293381632077361,169.32438813535254,6.791617390897322,0.19258633510690928,0.32588769793495004,159,22.1,20.0,323,19.022259428185272,17.031910169775216,6.823839125351046e-06,7.228053031630783,0.0,2.247379454926625,3.1446540880503147,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,14,20,0,,True,0.5,0,0.0,1.0,10.42126122619833,0.8957873877380167,163.30222313152154,7.299485287265165,0.183197122591193,0.24778336270816512,143,19.700000000000003,20.0,293,19.91281203658465,18.788759231966534,7.09692823204749e-06,7.336012329501103,0.0,2.335664335664336,3.230769230769231,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,15,20,0,,True,0.5,0,0.0,1.0,11.325572995857947,0.8867442700414205,166.59505850528967,9.229852199446585,0.1913359467527448,0.28189863292625483,142,20.0,20.0,300,20.043864710945485,18.505873169438846,6.941333206971952e-06,7.411272519056565,0.0,4.19131455399061,5.21830985915493,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,16,20,0,,True,0.5,0,0.0,1.0,8.923038345149315,0.9107696165485069,186.15039607119746,8.311348694877879,0.24591416454540718,0.30192684039475387,146,19.200000000000003,20.0,292,19.92440189848204,18.532553794623517,7.0263699293319995e-06,7.3378501987127365,0.0,3.2773972602739727,4.301369863013699,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,17,20,0,,True,0.5,0,0.0,1.0,9.304043672593455,0.9069595632740655,173.15129549026923,8.308429002511222,0.21161904672677065,0.27457561561681865,146,19.3,20.0,295,20.03499452793244,18.994034696038185,6.993559348965222e-06,7.327400309540528,0.0,3.096461187214612,3.7945205479452055,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,18,20,0,,True,0.5,0,0.0,1.0,10.65296695440746,0.8934703304559254,183.80087608411628,8.638091697564777,0.24929332265105825,0.331160887038009,142,19.3,20.0,287,19.663802195369108,17.435544037877293,7.0533100661630206e-06,7.384003061485119,0.0,6.954225352112676,8.225352112676056,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,19,20,0,,True,0.5,0,0.0,1.0,6.279347603918984,0.9372065239608102,182.26963734583757,10.0,0.24104984294755663,0.3244104500503086,163,20.900000000000002,20.0,311,19.67167341929411,17.585604601903743,6.73344052696924e-06,7.3122511234300465,0.0,2.600204498977505,3.276073619631902,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,20,20,0,,True,0.5,0,0.0,1.0,9.713729164172413,0.9028627083582759,167.9547370552355,7.6168750746703004,0.19858843968656417,0.26985571867541136,132,18.5,20.0,282,19.932914943399606,18.50135492353424,7.496808432327444e-06,7.3697541405571965,0.0,3.782828282828283,5.174242424242424,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,21,20,0,,True,0.5,0,0.0,1.0,8.916844721952222,0.9108315527804778,165.92264302115575,8.172789210579172,0.1941489433685363,0.3072759906919322,153,20.0,20.0,300,19.711410432669727,17.994135865054005,7.299333325742433e-06,7.338592228300525,0.0,2.4640522875816995,3.1241830065359477,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,22,20,0,,True,0.5,0,0.0,1.0,9.111277665166961,0.9088872233483304,169.68241586353838,6.376176024730054,0.2221549702461589,0.33611835519042405,152,20.200000000000003,20.0,304,19.540764766714215,17.382692857341926,7.67072356211429e-06,7.328438751988283,0.0,2.6447368421052633,3.5592105263157894,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,23,20,0,,True,0.5,0,0.0,1.0,9.186607608356457,0.9081339239164354,163.5958457533005,6.842521044923004,0.18700298110919714,0.26568307909300704,137,19.1,20.0,290,19.88269044579221,18.505145359339235,7.404482663520772e-06,7.357778928108569,0.0,3.156934306569343,3.7737226277372264,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,24,20,0,,True,0.5,0,0.0,1.0,11.669915751106396,0.883300842488936,168.80107479655354,9.341854160317748,0.1994751769120517,0.317218463286147,158,20.900000000000002,20.0,310,19.28552942555634,17.55938101234415,7.292580677688332e-06,7.431044998293489,0.0,6.215189873417722,6.80379746835443,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,25,20,0,,True,0.5,0,0.0,1.0,7.064705026155604,0.929352949738444,167.58701543228312,8.511064221050015,0.16918901300369055,0.302255749859392,173,22.8,20.0,330,19.12640218993994,17.122226917276528,7.1212120846294885e-06,7.290711155140241,0.0,1.9152215799614645,2.5722543352601157,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,26,20,0,,True,0.5,0,0.0,1.0,9.058355209544544,0.9094164479045546,171.44276857858816,7.609744161987182,0.2558911922625203,0.355494915585668,157,20.1,20.0,306,19.13015433354886,16.491236261763444,7.016666654784239e-06,7.345172776584561,0.0,3.0477707006369426,3.605095541401274,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,27,20,0,,True,0.5,0,0.0,1.0,9.655087130220918,0.9034491286977908,166.05364591221684,9.093582142023479,0.1399932459819198,0.22634145507800152,156,20.700000000000003,20.0,307,19.768035585648292,18.77049601361277,6.887622206325488e-06,7.3869468743377,0.0,3.017094017094017,3.4935897435897436,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,28,20,0,,True,0.5,0,0.0,1.0,11.549525357943724,0.8845047464205628,161.7734848715524,8.61074419532477,0.206393048142342,0.29528539490090305,142,20.3,20.0,300,19.380851934299404,17.644991418306404,7.527333461136247e-06,7.440099167523931,0.0,5.62793427230047,6.288732394366197,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,29,20,0,,True,0.5,0,0.0,1.0,9.27730750896556,0.9072269249103444,170.6550729479903,9.232772947179484,0.1988435680389556,0.27875865688832235,163,21.700000000000003,20.0,318,19.515500725565833,17.92340105051517,6.9685533814646194e-06,7.377845973988973,0.0,5.254601226993865,6.2392638036809815,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,30,20,0,,True,0.5,0,0.0,1.0,7.355005827898442,0.9264499417210156,185.41599840133773,9.805571189386809,0.2234034782449214,0.2987315544396858,164,21.1,20.0,313,19.77028300883371,18.25895026085756,7.049840215345125e-06,7.293361668668576,0.0,2.758130081300813,3.7134146341463414,nan,nan,1.0,30,30,speed,1,0.75,1.5
auc,1,20,0,,True,0.5,0,0.0,1.0,9.586835124858107,0.9041316487514189,178.8126513026955,8.187135740056435,0.19114511122864908,0.2509927449404233,136,19.700000000000003,20.0,289,20.05115646805317,18.757285842072417,7.243598661277521e-06,7.814008466099244,0.0,3.4742647058823533,4.5588235294117645,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,2,20,0,,True,0.5,0,0.0,1.0,9.806921686406389,0.9019307831359361,170.65268291208366,6.929193358741448,0.2359988706060216,0.35931054441856564,158,20.6,20.0,307,19.432592071237753,17.652135327831505,7.394788376186862e-06,7.7946111393553155,0.0,4.233122362869198,4.60126582278481,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,3,20,0,,True,0.5,0,0.0,1.0,9.496822679256434,0.9050317732074357,169.30154488989996,10.0,0.13910575717979795,0.21726879507630345,165,21.700000000000003,20.0,318,19.625831812434882,18.635617891493656,6.712893162375907e-06,7.866286592740914,0.0,2.902020202020202,3.6606060606060606,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,4,20,0,,True,0.5,0,0.0,1.0,8.962895759431333,0.9103710424056867,172.009138690258,6.995565928060085,0.3005810436907588,0.4446267794322749,181,22.3,20.0,336,18.420467869928377,15.248662097428328,6.981249942414468e-06,7.737924218803046,0.0,3.1721915285451194,3.5801104972375692,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,5,20,0,,True,0.5,0,0.0,1.0,9.409350000891692,0.9059064999910831,164.0300766100102,9.927322461848517,0.14417404334055228,0.2437925070529019,153,20.3,20.0,304,19.461639060266222,18.287310054993227,6.8934211149577385e-06,7.841818266885154,0.0,2.5599128540305007,3.084967320261438,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,6,20,0,,True,0.5,0,0.0,1.0,8.89786032231228,0.9110213967768772,170.53703979065966,7.764655872606423,0.20054132690645388,0.32157787220166467,150,20.200000000000003,20.0,303,19.633515723931744,17.685194044772203,7.157425673063015e-06,7.788389277223786,0.0,2.451111111111111,3.2266666666666666,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,7,20,0,,True,0.5,0,0.0,1.0,9.774455757741606,0.9022554424225839,181.96067031714844,8.958026754820025,0.23296357649665045,0.2837511048247989,145,20.6,20.0,307,20.05287748368762,18.866283021218724,6.868403795245786e-06,7.7784049136967575,0.0,3.1011494252873564,3.7448275862068967,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,8,20,0,,True,0.5,0,0.0,1.0,10.418728007037792,0.8958127199296221,180.14116798893815,8.26384030722736,0.20312550423391268,0.2628521208392882,141,20.6,20.0,298,20.146145776637187,18.943014507196462,7.112080561608114e-06,7.811990881660625,0.0,3.882978723404255,5.120567375886525,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,9,20,0,,True,0.5,0,0.0,1.0,7.649054868259652,0.9235094513174035,171.66468258466148,6.993607560899634,0.2100828787330719,0.3199556871221989,157,20.6,20.0,309,19.223963997250433,16.831530104599803,6.993203846817613e-06,7.796774442486219,0.0,2.357749469214437,3.3184713375796178,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,10,20,0,,True,0.5,0,0.0,1.0,7.709927490223423,0.9229007250977658,172.5480300009993,7.964619676464885,0.2272072334111689,0.32080300908792736,152,19.900000000000002,20.0,301,19.61572453492759,17.9853021473882,7.122259234032591e-06,7.80096138083475,0.0,1.944078947368421,2.4210526315789473,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,11,20,0,,True,0.5,0,0.0,1.0,9.044965941111771,0.9095503405888823,171.18711391844644,8.947602865002391,0.18429340427172747,0.2744164252704715,155,21.400000000000002,20.0,311,19.372387637417056,17.395799752535577,6.918006421626812e-06,7.826072461526874,0.0,3.0951612903225807,4.012903225806451,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,12,20,0,,True,0.5,0,0.0,1.0,11.221058599993029,0.8877894140000697,167.4550674212678,8.2657390885073,0.1903283092213809,0.2573064639399551,151,21.1,20.0,304,19.870229869809997,18.47672072784763,6.849341987521927e-06,7.8406846081814265,0.0,4.321192052980132,4.490066225165563,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,13,20,0,,True,0.5,0,0.0,1.0,7.33603383880671,0.9266396616119329,170.79708477982234,8.111400016175148,0.19266711586664795,0.32648650124193707,158,22.1,20.0,322,19.048237080419227,17.1418462750934,6.777329154993026e-06,7.720153640281912,0.0,2.6951476793248945,3.607594936708861,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,14,20,0,,True,0.5,0,0.0,1.0,11.17221973653617,0.8882778026346383,163.10257691573253,7.8862850919269185,0.1752053877060245,0.23618855761379132,145,19.700000000000003,20.0,295,19.88219147628682,18.769515100739284,7.111525522659422e-06,7.814164319893776,0.0,2.947701149425287,3.8551724137931034,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,15,20,0,,True,0.5,0,0.0,1.0,10.445273124986032,0.8955472687501397,168.25837915316075,9.22945181654962,0.19343378995488575,0.28420823820487867,142,20.0,20.0,300,20.05066723472193,18.53058931038907,6.933666651699847e-06,7.896129201333548,0.0,4.204225352112676,5.26056338028169,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,16,20,0,,True,0.5,0,0.0,1.0,8.676620069184937,0.9132337993081506,180.03943898252797,8.777615557003715,0.2538531684309168,0.3106872219752027,146,19.200000000000003,20.0,292,19.92464543991254,18.542637578754288,7.077397104657306e-06,7.836489536799627,0.0,2.8801369863013697,3.4863013698630136,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,17,20,0,,True,0.5,0,0.0,1.0,8.863704958783348,0.9113629504121665,176.8688291718449,8.259280909501483,0.21363179804534796,0.27573964945761137,145,19.3,20.0,295,20.04414285233264,19.0068982921785,7.0369491892298525e-06,7.820033742972065,0.0,3.6551724137931036,4.63448275862069,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,18,20,0,,True,0.5,0,0.0,1.0,9.875568973257353,0.9012443102674265,178.58030070844342,8.50582662804326,0.20768279042449658,0.2878603679416992,149,19.400000000000002,20.0,294,19.705254964688297,18.0281874355016,6.9959182806984604e-06,7.851522414787117,0.0,5.225391498881432,6.429530201342282,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,19,20,0,,True,0.5,0,0.0,1.0,6.268449665343201,0.937315503346568,182.1775514528693,10.0,0.24628068762728986,0.32882843021345454,163,20.900000000000002,20.0,311,19.678243618324053,17.595997503779085,6.7527331146067214e-06,7.787657539735048,0.0,2.602249488752556,3.2883435582822087,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,20,20,0,,True,0.5,0,0.0,1.0,9.34878234970884,0.9065121765029116,166.92218127113443,7.994599014019486,0.16526408375088183,0.24188758668691926,134,18.5,20.0,284,19.976025844578324,18.6108393607787,7.432394392106315e-06,7.8240854688877794,0.0,2.958333333333334,3.925373134328358,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,21,20,0,,True,0.5,0,0.0,1.0,8.53937741216132,0.9146062258783868,167.62102907870704,8.76301932390351,0.1805107136342868,0.29151090603320123,152,20.0,20.0,300,19.75125437578717,18.031977469270387,7.162000013825794e-06,7.823233043209248,0.0,2.5032894736842106,3.151315789473684,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,22,20,0,,True,0.5,0,0.0,1.0,7.789374369804547,0.9221062563019545,172.18312421223234,6.170644224317078,0.21551718052048172,0.3269792017303749,147,19.900000000000002,20.0,300,19.67319965812671,17.62119553581973,7.384000091406051e-06,7.775964383245361,0.0,2.510204081632653,3.5238095238095237,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,23,20,0,,True,0.5,0,0.0,1.0,10.612618763445225,0.8938738123655477,160.71251337638657,7.462860809017316,0.16281188523102327,0.23710255592203414,135,19.1,20.0,289,19.935989409331338,18.594012988585728,7.231833777695759e-06,7.85608640865392,0.0,3.2364197530864196,4.037037037037037,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,24,20,0,,True,0.5,0,0.0,1.0,11.807320633583752,0.8819267936641625,168.50528709974327,9.519637725904401,0.21293439825518662,0.32118841065995735,157,20.900000000000002,20.0,310,19.364553580987067,17.671891353454924,7.124838779301142e-06,7.898278405053789,0.0,6.085987261146497,6.643312101910828,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,25,20,0,,True,0.5,0,0.0,1.0,6.976155249017413,0.9302384475098259,172.08270618310272,8.414469614511946,0.18766706651178208,0.3118310257815427,172,22.8,20.0,329,19.229957560544847,17.27485265655393,6.833130559752381e-06,7.768177981466347,0.0,2.2761627906976742,2.86046511627907,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,26,20,0,,True,0.5,0,0.0,1.0,9.479629500716058,0.9052037049928394,171.59593553345937,7.343726877258726,0.24611998357702225,0.3452629974144419,155,20.1,20.0,303,19.116136864443522,16.479997571705493,7.106270756351181e-06,7.837822358662884,0.0,3.076344086021505,3.6580645161290324,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,27,20,0,,True,0.5,0,0.0,1.0,9.676416582346059,0.9032358341765394,165.69344697327017,9.125358974590084,0.142010879335438,0.22785576519064044,156,20.700000000000003,20.0,307,19.791114172973234,18.807504677895146,6.878175892175481e-06,7.875583408293105,0.0,3.0202991452991452,3.5,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,28,20,0,,True,0.5,0,0.0,1.0,8.781872999163909,0.9121812700083609,175.66657243873877,9.403833884654052,0.23108228102647188,0.29613849022282757,136,19.8,20.0,294,19.827302712032655,18.39993546279495,7.043537468179034e-06,7.8267736155486345,0.0,2.633578431372549,3.3308823529411766,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,29,20,0,,True,0.5,0,0.0,1.0,9.538848459353622,0.9046115154064638,170.47575006002074,8.876066606895801,0.19832089050377918,0.2775630055458289,161,21.5,20.0,317,19.53356556676377,17.88971301412252,7.017350111858867e-06,7.858743639762797,0.0,5.298136645962733,6.3229813664596275,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,30,20,0,,True,0.5,0,0.0,1.0,7.765458827880223,0.9223454117211978,182.70197081906318,10.0,0.2165624690331604,0.2906543856805542,163,21.1,20.0,313,19.787003890613555,18.287545194856495,6.793610254725138e-06,7.780525984949885,0.0,2.723926380368098,3.3006134969325154,nan,nan,1.0,30,30,speed,1,1.0,2.0
auc,1,20,0,,True,0.5,0,0.0,1.0,9.517471121592546,0.9048252887840745,175.73859935874555,8.719756498896656,0.19058478185766825,0.25110729946883614,137,19.700000000000003,20.0,291,20.05880903404093,18.744753379271756,7.070446803688178e-06,8.782221064702826,0.0,3.009732360097324,4.131386861313868,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,2,20,0,,True,0.5,0,0.0,1.0,9.997615976326601,0.900023840236734,168.33024918565596,9.917734898689677,0.1843148786911153,0.27250819909676827,155,20.400000000000002,20.0,305,19.783694231661656,18.64874662473998,7.117049256625937e-06,8.8634745145567,0.0,5.243010752688172,6.2709677419354835,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,3,20,0,,True,0.5,0,0.0,1.0,9.61993118881036,0.9038006881118964,163.75000253480653,10.0,0.1136347576395312,0.19137304133658584,165,21.700000000000003,20.0,318,19.660957188523536,18.66764729575928,6.708490601689526e-06,8.854745335660793,0.0,2.303030303030303,2.6303030303030304,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,4,20,0,,True,0.5,0,0.0,1.0,9.234338502172324,0.9076566149782768,166.314414816898,8.020667325418156,0.26472260530987246,0.4155393459492801,177,22.1,20.0,332,18.574947082521163,15.432452480427793,7.120783079863689e-06,8.715888370246319,0.0,3.5875706214689265,4.090395480225989,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,5,20,0,,True,0.5,0,0.0,1.0,9.483454478957343,0.9051654552104266,163.71192272791168,9.88201547853078,0.14534132103982048,0.24235231617861758,152,20.3,20.0,304,19.463716276933955,18.342505672635,6.835526380056858e-06,8.825758254990332,0.0,2.713815789473684,3.401315789473684,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,6,20,0,,True,0.5,0,0.0,1.0,9.05840185789134,0.9094159814210866,169.29182620352896,8.527751542320548,0.1949181030810051,0.31353967258469584,150,20.200000000000003,20.0,303,19.692855669462624,17.699103845766636,6.9250824465301105e-06,8.76221999670747,0.0,2.4811111111111113,3.2133333333333334,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,7,20,0,,True,0.5,0,0.0,1.0,8.756808376804127,0.9124319162319587,175.94035348631172,9.131221584580906,0.24797650625024834,0.2949263100196144,145,20.6,20.0,307,20.03553857650082,18.854349167621724,6.870032543242918e-06,8.764086738732779,0.0,2.1735632183908047,2.8551724137931034,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,8,20,0,,True,0.5,0,0.0,1.0,9.38087801867975,0.9061912198132025,176.9144022684221,10.0,0.2041964497715304,0.26304037487684384,144,20.6,20.0,302,20.11272497989667,18.925246602688077,7.0039735247754175e-06,8.819196153321977,0.0,4.28587962962963,5.736111111111111,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,9,20,0,,True,0.5,0,0.0,1.0,8.045201685339197,0.919547983146608,170.51704079242887,7.449231876516829,0.20566070031823439,0.3066205913690791,154,20.400000000000002,20.0,306,19.375302127393976,17.05820276781914,7.296405254510913e-06,8.775204444925832,0.0,2.439393939393939,3.3896103896103895,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,10,20,0,,True,0.5,0,0.0,1.0,8.232703959020881,0.9176729604097912,176.4645160393932,9.178150962323246,0.23595453511015685,0.3189854429696086,153,19.900000000000002,20.0,300,19.677948090362204,18.12575440276512,7.103666660744542e-06,8.7495376667326,0.0,3.8703703703703707,5.189542483660131,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,11,20,0,,True,0.5,0,0.0,1.0,9.120506368694803,0.908794936313052,169.98647221927854,9.99489547802361,0.1869719871414021,0.27201543810433637,155,21.3,20.0,310,19.430336610311908,17.509231606237893,6.903548297310819e-06,8.809335767436238,0.0,2.801075268817204,3.5806451612903225,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,12,20,0,,True,0.5,0,0.0,1.0,11.564116716014949,0.8843588328398505,166.64255228933717,9.205844569310244,0.19657407599525323,0.2620903717009201,154,21.1,20.0,309,19.824996036464412,18.47664773499461,6.806796202741256e-06,8.820402335179711,0.0,4.303030303030304,4.694805194805195,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,13,20,0,,True,0.5,0,0.0,1.0,7.640463191574398,0.923595368084256,172.00858468812623,10.0,0.18797689938767728,0.3076269501484505,158,22.0,20.0,322,19.159727383974026,17.41423768822496,6.716770128280457e-06,8.672439261351245,0.0,2.1782700421940926,3.0,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,14,20,0,,True,0.5,0,0.0,1.0,9.214360761092188,0.9078563923890781,167.94209134542953,9.54127297000054,0.1614494087923658,0.22530499230969844,148,19.8,20.0,296,19.80791158751291,18.725248571024057,7.09087840437565e-06,8.763548010482957,0.0,2.232545045045045,2.8445945945945947,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,15,20,0,,True,0.5,0,0.0,1.0,9.899650601575448,0.9010034939842455,169.9614476615877,9.237007305058516,0.21216389713432565,0.2976226247936957,140,20.1,20.0,296,20.064565504629748,18.484463019701504,7.020945869609588e-06,8.829441240236775,0.0,2.7994047619047615,3.7642857142857142,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,16,20,0,,True,0.5,0,0.0,1.0,8.757682866321215,0.9124231713367879,175.71382173199567,9.461057075005359,0.25418489390436805,0.3055982969588303,146,19.200000000000003,20.0,292,19.90019885006819,18.547696639329867,7.19760287647161e-06,8.788227601003953,0.0,2.4549086757990866,3.143835616438356,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,17,20,0,,True,0.5,0,0.0,1.0,8.962022592276387,0.9103797740772361,171.5723926918948,8.309488907061986,0.2014321714422575,0.2610079000011823,145,19.3,20.0,294,20.037600017573784,19.025068141727125,7.090136029367132e-06,8.790458110234736,0.0,2.0804597701149428,2.7103448275862068,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,18,20,0,,True,0.5,0,0.0,1.0,9.036980289071417,0.9096301971092858,178.3989759856456,8.571665857728519,0.20417348472518174,0.26330808085436425,144,18.8,20.0,290,19.97970539074544,18.57853781358951,6.957586171258049e-06,8.788421874623221,0.0,4.752314814814815,5.895833333333333,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,19,20,0,,True,0.5,0,0.0,1.0,7.801892092153384,0.9219810790784662,176.98892819677738,10.0,0.23783417804998894,0.30033495423096274,147,19.700000000000003,20.0,295,19.909565903546273,18.664465706260444,7.033898367870094e-06,8.781895926169007,0.0,2.578231292517007,3.2312925170068025,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,20,20,0,,True,0.5,0,0.0,1.0,9.008095405543292,0.9099190459445671,180.22530438707886,9.072691751224179,0.264898487665895,0.31033768005756696,130,18.3,20.0,279,20.505044192227242,19.30588715046332,7.1584229032287045e-06,8.776631606231081,0.0,3.0493589743589746,4.153846153846154,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,21,20,0,,True,0.5,0,0.0,1.0,8.162152328803796,0.918378476711962,170.81809765538688,8.706740934541429,0.21223631969407528,0.2991854313249542,152,20.0,20.0,298,19.93458155469347,18.184335916253286,7.510067153883779e-06,8.77836910847888,0.0,2.2960526315789473,2.9539473684210527,nan,nan,1.0,30,30,speed,1,1.5,3.0
auc,22,20,0,,True,0.5,0,0.0,1.0,7.554003159058087,0.9244599684094191,170.7883002739713,7.361126303883838,0.17314190677218305,0.2893939387500755,147,19.8,20.0,299,19.72790760354136,17.931257165441487,7.082943164180485e-06,8.72093897736307,0.0,2.0232426303854876,2.7142857142857144,nan,nan,1.0,30,30,speed,1,1.5,3.0
