seed,max_spawn,seed_failed,fail_reason,solve_time_auc,solve_time_total,solve_time_pulp,total_util_auc,total_util_pulp,percav_util_auc,percav_util_pulp,correct_rate,n_solves,spawn,success_rate,n_success,n_trials
1,16,0,,8.519557470067429e-06,0.005784307749298868,0.015881918819094544,89.33286300875547,89.33286300875547,7.828888089901995,7.828888089901995,1.0,271,16,1.0,30,30
2,16,0,,9.010820549655595e-06,0.006206357836149505,0.01642537313428101,93.07924652026009,93.07925545905486,7.831112591339659,7.831113150014334,0.996268656716418,268,16,1.0,30,30
3,16,0,,8.28362333885222e-06,0.005548937979021648,0.014975609756030227,86.55344896576796,86.55344896576796,7.8169803981837545,7.8169803981837545,1.0,287,16,1.0,30,30
4,16,0,,8.267229212514075e-06,0.005583412162318504,0.014976351351612498,84.05244525991387,84.05257422909001,7.796647889458633,7.796660786376248,0.9966216216216216,296,16,1.0,30,30
5,16,0,,8.414855403606307e-06,0.005784443116009124,0.014920289854869581,90.15192906475404,90.15192906475404,7.82274654687917,7.82274654687917,1.0,276,16,1.0,30,30
6,16,0,,8.92904394919135e-06,0.005897581617853789,0.015801470588592242,90.96909497241575,90.96947682810718,7.817122098872456,7.817145964853171,0.9926470588235294,272,16,1.0,30,30
7,16,0,,8.695910511223328e-06,0.005986861710511944,0.015802973977601255,89.26602511589806,89.26602511589806,7.76312060814179,7.76312060814179,1.0,269,16,1.0,30,30
8,16,0,,8.670588666812846e-06,0.005902292279910505,0.015569852940911112,90.48747860744986,90.48747860744986,7.860032227240827,7.860032227240827,1.0,272,16,1.0,30,30
9,16,0,,8.492857367465539e-06,0.00582651392817622,0.015203571428875356,87.42417269928367,87.42505049706823,7.7849927729096144,7.785061657776313,0.9678571428571429,280,16,1.0,30,30
10,16,0,,9.066920194990877e-06,0.006223251330858794,0.015604562737391164,93.99389225597741,93.99389225597741,7.837493061012552,7.837493061012552,1.0,263,16,1.0,30,30
11,16,0,,8.560497946772075e-06,0.005716723132856999,0.015469750889762988,87.92123471489431,87.92143639897495,7.794078861793301,7.794097196709722,0.99644128113879,281,16,1.0,30,30
12,16,0,,8.685239562781947e-06,0.00598939778623678,0.017018450184586042,91.73256532936233,91.73256532936233,7.844027298432613,7.844027298432613,1.0,271,16,1.0,30,30
13,16,0,,8.430662228261811e-06,0.005768689198662018,0.015536585365456953,88.41814859259385,88.41814859259385,7.733986082992449,7.733986082992449,1.0,287,16,1.0,30,30
14,16,0,,8.571071521146224e-06,0.005714483928542385,0.015403571428448361,88.26337308946115,88.26337308946115,7.821106061194557,7.821106061194557,1.0,280,16,1.0,30,30
15,16,0,,8.560948396342922e-06,0.005728759488843323,0.015182481751837564,89.31623448237211,89.31623448237211,7.892737242490465,7.892737242490465,1.0,274,16,1.0,30,30
16,16,0,,8.919539681182626e-06,0.0060753881229021695,0.015773946360147013,92.13675752078159,92.13675752078159,7.84658007615569,7.84658007615569,1.0,261,16,1.0,30,30
17,16,0,,8.480586105149116e-06,0.005756201465017565,0.015963369963557166,87.95928494153473,87.95928494153473,7.827822551534704,7.827822551534704,1.0,273,16,1.0,30,30
18,16,0,,8.664394265382946e-06,0.006011707576169901,0.015810606060547412,91.44121869554411,91.44121869554411,7.861763355490246,7.861763355490246,1.0,264,16,1.0,30,30
19,16,0,,8.829389061185154e-06,0.006230706106520343,0.016377862595243448,92.68775753886285,92.68796631888743,7.831851118677878,7.831885915348641,0.9961832061068703,262,16,1.0,30,30
20,16,0,,8.918320480645243e-06,0.006170564504348734,0.015606870229146266,93.64998002985594,93.64998002985594,7.819364065800817,7.819364065800817,1.0,262,16,1.0,30,30
21,16,0,,8.750550038242652e-06,0.006014953846026181,0.016362637362972537,91.4485456285304,91.44874516639378,7.836200444104912,7.836214219996012,0.9926739926739927,273,16,1.0,30,30
22,16,0,,8.999628078047062e-06,0.006021805576176026,0.015323420074252503,91.44188240884769,91.44188240884769,7.7817417847880055,7.7817417847880055,1.0,269,16,1.0,30,30
23,16,0,,8.791011247142089e-06,0.006180792509293452,0.016490636703759703,93.8536270980718,93.85381579525122,7.876806807464668,7.876818601038381,0.9925093632958801,267,16,1.0,30,30
24,16,0,,8.930403128566542e-06,0.006051076190407991,0.01618315018311564,92.15151353849491,92.15151353849491,7.891986791755912,7.891986791755912,1.0,273,16,1.0,30,30
25,16,0,,8.166882938209485e-06,0.005350904870189064,0.014305194805109006,81.48141880591517,81.48141880591517,7.762810119296693,7.762810119296693,1.0,308,16,1.0,30,30
26,16,0,,8.846641769684824e-06,0.0060729190295952225,0.015981343283512153,91.8497587577167,91.8497587577167,7.860983255736474,7.860983255736474,1.0,268,16,1.0,30,30
27,16,0,,8.44007063407702e-06,0.005802063475336536,0.015517730496364318,88.12162740615163,88.12162740615163,7.861704041247612,7.861704041247612,1.0,282,16,1.0,30,30
28,16,0,,9.004182572664247e-06,0.006253484411294813,0.01612547528509497,94.3345866065091,94.3345866065091,7.859373211440107,7.859373211440107,1.0,263,16,1.0,30,30
29,16,0,,9.369629292955828e-06,0.006150402222259867,0.01652962962969603,93.17376318417432,93.17376318417432,7.9242299532402845,7.9242299532402845,1.0,270,16,1.0,30,30
30,16,0,,7.978723525211664e-06,0.005644137943392629,0.015294326241322173,84.22323652917518,84.22323652917518,7.746035752433853,7.746035752433853,1.0,282,16,1.0,30,30
