solver,seed,max_spawn,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,config,spawn
no_platooning,1,28,0,,True,0.5,0,0.0,1.0,6.708597990124277,0.9329140200987572,168.01075619690025,10.0,0.07480103893009617,0.1413394358858298,205,25.8,28.0,360,19.586804190149127,18.733692808638885,3.422777712734791e-06,7.650950049305015,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,2,28,1,planner_abort,True,0.5,0,0.0,1.0,0.0,1.0,nan,4.376137087535768,0.3771077540658782,0.9011294145564032,0,7.1000000000000005,0.0,71,18.90999585314667,16.4411278252389,3.2971830721731415e-06,7.207177598259018,0.0,nan,nan,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,3,28,0,,True,0.5,0,0.0,1.0,6.843288195430741,0.9315671180456926,166.75342545834687,10.0,0.08277236447977758,0.16607000910467518,222,27.400000000000002,28.0,376,19.468432363603036,18.47970406444005,3.4268617108612855e-06,7.65763201023656,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,4,28,0,,True,0.5,0,0.0,1.0,7.907725741182714,0.9209227425881729,163.09740781206847,5.269895144180649,0.2283574476075237,0.6053725546160829,204,25.700000000000003,28.0,358,18.666062395026884,15.851740322841206,3.551955388863142e-06,7.539859549014887,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,5,28,0,,True,0.5,0,0.0,1.0,8.23587995346119,0.9176412004653881,164.0376522360124,10.0,0.11943872320733682,0.24154008872055727,207,25.700000000000003,28.0,358,19.32571044198916,18.251067783368633,3.4824021676992323e-06,7.620649495866626,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,6,28,0,,True,0.5,0,0.0,1.0,7.6202074976235545,0.9237979250237645,165.54822569424243,8.038662037264494,0.1348687584698438,0.30572527817994394,212,26.400000000000002,28.0,366,19.166377730169668,16.46429170975001,3.4371584308266263e-06,7.614145323027035,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,7,28,0,,True,0.5,0,0.0,1.0,9.288633640933508,0.9071136635906649,162.59760960579823,10.0,0.08518198757943601,0.19250049256773605,209,27.0,28.0,372,19.485071858361014,18.337048623455736,3.464784865456593e-06,7.649363668677266,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,8,28,0,,True,0.5,0,0.0,1.0,6.269371156421544,0.9373062884357846,166.44376283758922,10.0,0.1237569272496035,0.27267071755577504,240,28.900000000000002,28.0,397,18.73508044184276,16.34279683226042,3.3458438397693665e-06,7.634046128561126,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,9,28,0,,True,0.5,0,0.0,1.0,7.186667894607723,0.9281333210539228,166.49262463667228,10.0,0.13348179009881322,0.25476649192960554,213,26.400000000000002,28.0,365,19.237290404011024,17.543491490753063,3.4704109965201645e-06,7.635743814913267,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,10,28,0,,True,0.5,0,0.0,1.0,7.945598873906001,0.92054401126094,165.2566244567683,10.0,0.14664944034420335,0.2687644945599683,208,25.400000000000002,28.0,355,19.11352010796238,17.456856550495463,3.4569014094583035e-06,7.623950433491248,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,11,28,0,,True,0.5,0,0.0,1.0,6.400629967880523,0.9359937003211948,167.29178398467303,10.0,0.0950602480402095,0.18378050324164022,210,26.6,28.0,367,19.387431430669345,18.165988528089418,3.4419618523489347e-06,7.652277245192507,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,12,28,0,,True,0.5,0,0.0,1.0,6.943738966469503,0.930562610335305,166.01792499835162,10.0,0.08592378059750214,0.16830081165855532,212,26.6,28.0,368,19.395366335558386,18.245754444499678,3.4369564999629487e-06,7.6553642265669035,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,13,28,0,,True,0.5,0,0.0,1.0,6.678173945668298,0.933218260543317,165.6498791951469,8.98388761603675,0.1255211137660383,0.2615321800606529,209,27.200000000000003,28.0,373,19.050232985399326,17.335280786367615,3.4790884490151723e-06,7.583723945120082,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,14,28,0,,True,0.5,0,0.0,1.0,7.52407058870741,0.9247592941129259,165.43646149191557,10.0,0.11277260701931219,0.1997398376417902,209,25.700000000000003,28.0,358,19.267853362389662,17.54246101587005,3.4924580746245125e-06,7.646446275729646,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,15,28,0,,True,0.5,0,0.0,1.0,8.300304796605252,0.9169969520339475,165.49212737952155,10.0,0.07205953530873076,0.14543396179129187,205,26.200000000000003,28.0,362,19.702684706756436,18.53032702364642,3.425690583603004e-06,7.65900748734126,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,16,28,0,,True,0.5,0,0.0,1.0,7.1309105715104515,0.9286908942848955,166.37986931510383,10.0,0.11383347769710571,0.21905675071612582,211,25.6,28.0,358,19.32603957836752,17.564270237309042,3.4709497189569395e-06,7.642824367220824,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,17,28,0,,True,0.5,0,0.0,1.0,7.7091514470995826,0.9229084855290042,165.2111068205903,10.0,0.08181962723112346,0.1745994840647099,200,24.8,28.0,350,19.446704786716207,17.99822631624178,3.519142888503016e-06,7.658521676384708,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,18,28,0,,True,0.5,0,0.0,1.0,7.48990876521095,0.9251009123478905,165.77253333440646,10.0,0.08298048351108465,0.175689445242981,202,24.6,28.0,347,19.47231921622624,18.077252787491606,3.540922197938014e-06,7.650396455148909,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,19,28,0,,True,0.5,0,0.0,1.0,7.494473721883709,0.9250552627811629,164.97216003804368,10.0,0.10079876549850728,0.20302200547732188,212,25.900000000000002,28.0,360,19.397386471065687,18.46356293782702,3.4961110991894707e-06,7.635941440963064,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,20,28,0,,True,0.5,0,0.0,1.0,7.405496931233624,0.9259450306876638,166.54809936562543,10.0,0.08649414718004488,0.16577518548417272,195,24.400000000000002,28.0,345,19.602111444953756,18.33203674380077,3.576811592421913e-06,7.6482172655778875,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,21,28,0,,True,0.5,0,0.0,1.0,6.621123469929602,0.933788765300704,167.7268958321292,10.0,0.11866243832533586,0.2600147974046824,217,26.200000000000003,28.0,364,19.242532883063976,17.047605042301484,3.498076873986245e-06,7.623577406998066,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,22,28,0,,True,0.5,0,0.0,1.0,7.036523449103161,0.9296347655089684,167.12605407635132,10.0,0.10992324736571481,0.2348482066991976,211,25.900000000000002,28.0,360,19.535997269704186,18.192665615328018,3.4436110531209526e-06,7.621964144004868,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,23,28,0,,True,0.5,0,0.0,1.0,6.962067788895887,0.9303793221110411,166.80620357102546,10.0,0.07021824851033849,0.1481999810129751,199,25.1,28.0,352,19.550568959151274,18.447379487208615,3.4960226726484094e-06,7.657539715788653,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,24,28,0,,True,0.5,0,0.0,1.0,7.131412141918303,0.928685878580817,165.91530216660067,10.0,0.13411743034955917,0.30596013141370837,224,27.5,28.0,376,19.25599438286281,17.60528078581465,3.447074437219194e-06,7.623115152118921,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,25,28,0,,True,0.5,0,0.0,1.0,6.29875577596799,0.9370124422403201,167.30166021266754,10.0,0.11299564203555004,0.23433618947927526,224,28.0,28.0,381,19.261665508856577,17.72314443021585,3.4498687770298324e-06,7.644491162797159,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,26,28,0,,True,0.5,0,0.0,1.0,7.9647665933710865,0.9203523340662891,165.14958745780834,10.0,0.13084220722336135,0.24098134038384972,203,25.0,28.0,351,19.246506515811507,17.594419685354108,3.6145299711222216e-06,7.636067843040788,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,27,28,0,,True,0.5,0,0.0,1.0,6.849055667094062,0.9315094433290594,166.3621854703791,10.0,0.0656446132613381,0.1375353632558274,205,25.5,28.0,356,19.5101398540823,18.55203425657991,3.592415764155141e-06,7.6544661488855095,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,28,28,0,,True,0.5,0,0.0,1.0,8.305613186719263,0.9169438681328074,163.64250041640668,10.0,0.11040727117360737,0.206727891301193,193,25.0,28.0,352,19.311275218667024,17.80221066656052,3.508806804058457e-06,7.635266739628417,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,29,28,0,,True,0.5,0,0.0,1.0,6.9319143279859885,0.9306808567201401,166.6921896927574,10.0,0.10435223348614006,0.2138098456012958,217,27.1,28.0,373,19.290934034638482,17.329322706298075,3.398123348277529e-06,7.647863468087265,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
no_platooning,30,28,0,,True,0.5,0,0.0,1.0,7.170899039178269,0.9282910096082173,165.5989557783959,9.644040575933554,0.13397029335746063,0.2791464350867005,223,27.0,28.0,371,19.10776916617531,16.78161709079771,3.4431266617858307e-06,7.630249083228042,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,28
idm_mobil,1,28,0,,True,0.5,0,0.0,1.0,1.3940475243764627,0.9860595247562354,125.4386605984803,4.187468964956606,0.5446486429911799,0.7628939050881972,464,54.400000000000006,28.0,688,8.614298109738469,5.426694412942403,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,2,28,0,,True,0.5,0,0.0,1.0,1.0976789240719764,0.9890232107592802,124.08568682785037,3.755192853234611,0.6095879109421923,0.8621738168227373,532,62.7,28.0,785,7.10843536109104,4.023239776820783,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,3,28,0,,True,0.5,0,0.0,1.0,1.451330871679113,0.9854866912832089,125.46169249176013,4.013061711495228,0.547855323888826,0.7869670001413284,478,54.5,28.0,689,8.900098203779839,5.690828358802809,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,4,28,0,,True,0.5,0,0.0,1.0,1.2208167713572027,0.987791832286428,125.72008104084122,4.069569120340421,0.5894413249800293,0.8166390408520552,489,55.800000000000004,28.0,716,8.243335144386593,5.104702625560567,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,5,28,0,,True,0.5,0,0.0,1.0,2.788719894856695,0.972112801051433,130.68828610369917,6.699953845142734,0.21801046297574028,0.5221814190638829,267,120.0,20.0,1200,3.1018861050830293,1.9908012449007602,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,6,28,0,,True,0.5,0,0.0,1.0,1.1663705931006407,0.9883362940689936,124.92345072578604,3.9219872291146016,0.5783297521198223,0.8236228762574053,513,56.1,28.0,704,8.406603710350291,5.145272729826973,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,7,28,0,,True,0.5,0,0.0,1.0,1.0256912854418543,0.9897430871455815,124.99090480844933,3.7009405155956756,0.6006867216488183,0.8542950196643281,534,61.400000000000006,28.0,772,7.807924032019116,4.685607496249467,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,8,28,0,,True,0.5,0,0.0,1.0,1.4737090739010195,0.9852629092609898,122.95200167504862,4.395514294347488,0.5382758082322678,0.7632877617599657,469,55.0,28.0,708,8.637198729348134,5.786810460012318,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,9,28,0,,True,0.5,0,0.0,1.0,1.140107126625467,0.9885989287337453,127.29693295593901,3.9148789752301982,0.586081175361346,0.8197610513486168,490,56.400000000000006,28.0,701,8.178844530863799,4.622445378909568,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,10,28,0,,True,0.5,0,0.0,1.0,1.2812096850883026,0.987187903149117,126.41419872406391,3.9958116535050117,0.5542130379995753,0.7825745193064724,484,56.7,28.0,706,8.00466767184147,4.843982548412024,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,11,28,0,,True,0.5,0,0.0,1.0,1.5417648143691842,0.9845823518563082,122.57131186315198,4.235987786693698,0.5619447863040726,0.7779710435916112,466,55.300000000000004,28.0,697,8.573028269374976,5.643363754072814,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,12,28,0,,True,0.5,0,0.0,1.0,1.3368673992634417,0.9866313260073656,126.95983228665857,4.233408272413555,0.5241335157222918,0.7561797225745365,471,55.400000000000006,28.0,698,8.91623791222273,6.109271577770552,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,13,28,0,,True,0.5,0,0.0,1.0,1.3874809547128275,0.9861251904528717,122.9078742104683,4.083163517756018,0.5887868746105572,0.8096532896319718,476,58.1,28.0,737,8.182552354976226,5.116661776833856,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,14,28,0,,True,0.5,0,0.0,1.0,1.5623250104698894,0.9843767498953011,125.74135158337324,4.4199630041185705,0.5207125675665014,0.7352305933686146,452,55.1,28.0,694,8.490312150483078,5.655762846834713,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,15,28,0,,True,0.5,0,0.0,1.0,1.147175832060554,0.9885282416793945,124.08872383692687,3.7151549306736964,0.5876620213677739,0.8437343759156057,534,59.7,28.0,750,7.771538130831162,4.289980479295307,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,16,28,0,,True,0.5,0,0.0,1.0,1.8821675384917191,0.9811783246150828,120.92790420438232,4.408558821092157,0.5506622795380244,0.7713999349640521,449,49.900000000000006,28.0,647,8.95508593298963,5.62454580272472,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,17,28,0,,True,0.5,0,0.0,1.0,1.1196396583056933,0.9888036034169431,127.05073406804601,3.8720422611696246,0.5852096707383627,0.8155453415136927,476,55.800000000000004,28.0,698,8.162179926779633,4.845464009520032,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,18,28,0,,True,0.5,0,0.0,1.0,1.6322712415888563,0.9836772875841114,122.79084776926732,4.554257047757582,0.5343771646355567,0.7685605478666695,469,54.800000000000004,28.0,691,8.35458557908578,5.427331585041789,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,19,28,0,,True,0.5,0,0.0,1.0,1.0508314855416145,0.9894916851445839,126.29045830238442,3.8887308773293077,0.5763125387577293,0.8182876699615309,531,59.300000000000004,28.0,747,7.716067856578062,4.5374198012379345,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,20,28,0,,True,0.5,0,0.0,1.0,1.1407953081837285,0.9885920469181627,123.7603776533137,3.919382046020947,0.5933848173788138,0.8254357759523927,538,58.300000000000004,28.0,741,7.413399924836926,4.023402401824303,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,21,28,0,,True,0.5,0,0.0,1.0,0.9699538828816578,0.9903004611711834,128.34725348820456,3.538931514764488,0.6018629766374595,0.8587939193079538,512,59.400000000000006,28.0,730,7.895107518426759,4.328637751668645,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,22,28,0,,True,0.5,0,0.0,1.0,1.6890832895355978,0.983109167104644,121.71415357722094,4.278557498954965,0.6050510560357865,0.8168959830900925,459,54.400000000000006,28.0,686,8.44000303444821,5.087889057242122,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,23,28,0,,True,0.5,0,0.0,1.0,1.4086778537360956,0.985913221462639,123.98040539619284,4.070723992765166,0.5719636498445736,0.8101453432920316,483,54.400000000000006,28.0,698,8.318455711125802,5.094552137072743,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,24,28,0,,True,0.5,0,0.0,1.0,1.0996957507549698,0.9890030424924503,128.54941621490192,3.8847352006634948,0.5826049658813184,0.81002767946718,483,57.2,28.0,715,8.102488088926417,4.85234343636685,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,25,28,0,,True,0.5,0,0.0,1.0,1.1644892292419828,0.9883551077075802,126.55987556661186,4.304622094378336,0.5374857712075323,0.7723541113818192,496,58.400000000000006,28.0,725,8.5824806091978,5.596612698959026,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,26,28,0,,True,0.5,0,0.0,1.0,1.5124629959606173,0.9848753700403938,124.97586080620027,4.1433996000189754,0.5612130958767148,0.7899491130154898,477,56.7,28.0,706,7.931919709388665,4.718092946717235,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,27,28,0,,True,0.5,0,0.0,1.0,0.8149980971193793,0.9918500190288062,129.35309651679933,3.643182025682075,0.6153960332617638,0.8570851793188478,519,59.800000000000004,28.0,735,7.967410745469166,4.6706194890353965,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,28,28,0,,True,0.5,0,0.0,1.0,1.7641491427737854,0.9823585085722621,121.00166361234221,4.441207561063375,0.5227086421161758,0.7555455320937269,477,57.0,28.0,712,8.163106051786594,4.96705333537616,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,29,28,0,,True,0.5,0,0.0,1.0,2.1553775819503906,0.9784462241804961,135.23401964312347,5.89506425212095,0.23413169686915317,0.5489435943808519,285,120.0,20.0,1200,3.201540308469344,1.9439116742792157,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
idm_mobil,30,28,0,,True,0.5,0,0.0,1.0,1.4482229896423005,0.985517770103577,123.07254382079981,3.962682513557531,0.5622117361188885,0.7997370348025544,508,59.900000000000006,28.0,745,7.627159441678851,4.368821636478993,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,28
