solver,seed,max_spawn,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,method,spawn
adhoc,1,16,0,,True,0.5,0,0.0,1.0,9.748843531860752,0.9025115646813925,179.11705147139466,10.0,0.21910955266494217,0.2719609036603758,123,17.400000000000002,16.0,277,19.737549125127053,18.42732387998075,7.743321300733198e-06,7.823036449618088,0.0,3.452574525745258,4.2926829268292686,nan,nan,1.0,30,30,adhoc,16
adhoc,2,16,0,,True,0.5,0,0.0,1.0,10.454622924342205,0.895453770756578,175.13001483114883,10.0,0.1949612040028109,0.29722552107353684,119,16.8,16.0,268,19.693457667283116,18.45106228049455,7.745522384030026e-06,7.876860411264644,0.0,5.002801120448178,5.966386554621849,nan,nan,1.0,30,30,adhoc,16
adhoc,3,16,0,,True,0.5,0,0.0,1.0,7.19122852799009,0.9280877147200991,169.34946453612034,9.659906502862826,0.15445968037178673,0.23065829407817778,134,18.6,16.0,287,19.734621324833537,18.919642527545122,7.368641115233926e-06,7.812832460812012,0.0,2.029850746268657,2.8134328358208953,nan,nan,1.0,30,30,adhoc,16
adhoc,4,16,0,,True,0.5,0,0.0,1.0,9.014048232801864,0.9098595176719814,171.46113837011723,8.905971390446009,0.2530789894900419,0.38349195150469506,141,19.1,16.0,296,19.19268223210051,16.50565677137589,6.950000003346734e-06,7.794074549195165,0.0,2.882978723404255,3.3120567375886525,nan,nan,1.0,30,30,adhoc,16
adhoc,5,16,0,,True,0.5,0,0.0,1.0,9.529332101034848,0.9047066789896515,164.1722365859254,8.830477786069467,0.1795367071461044,0.27866648683174255,116,17.1,16.0,267,19.678178716228146,18.585138965554428,7.306367031097249e-06,7.827881400626064,0.0,2.560344827586207,3.310344827586207,nan,nan,1.0,30,30,adhoc,16
adhoc,6,16,0,,True,0.5,0,0.0,1.0,9.892164204147303,0.901078357958527,173.66106636590146,7.322771543779826,0.23575619945915566,0.3556058610760996,113,17.3,16.0,264,19.679279957716197,17.444902051694598,7.026136363682174e-06,7.803922135557269,0.0,3.126843657817109,4.061946902654867,nan,nan,1.0,30,30,adhoc,16
adhoc,7,16,0,,True,0.5,0,0.0,1.0,10.602895968121672,0.8939710403187833,183.73150456923517,8.593671811615483,0.25618244676142043,0.3008788614538811,110,17.8,16.0,269,20.165570045735738,19.180841161174342,6.924535314942574e-06,7.759493053768659,0.0,3.037878787878788,3.581818181818182,nan,nan,1.0,30,30,adhoc,16
adhoc,8,16,0,,True,0.5,0,0.0,1.0,10.776467722335436,0.8922353227766456,173.63201146197383,9.938646363097886,0.16323763760766177,0.22781999332859618,114,17.400000000000002,16.0,272,19.965666434756184,18.80842376436922,7.008088231978437e-06,7.864021745830341,0.0,5.100877192982456,6.307017543859649,nan,nan,1.0,30,30,adhoc,16
adhoc,9,16,0,,True,0.5,0,0.0,1.0,7.286393390406043,0.9271360660959396,171.7702189174569,8.276508573262086,0.18384117983083342,0.25947705616299593,127,17.8,16.0,280,19.883193890882374,18.40707427732332,6.835000004506193e-06,7.827667016381399,0.0,2.545931758530184,3.283464566929134,nan,nan,1.0,30,30,adhoc,16
adhoc,10,16,0,,True,0.5,0,0.0,1.0,9.616942617498914,0.9038305738250109,167.29285394823034,6.869060223871742,0.2197517770086308,0.3191098380059829,118,16.6,16.0,266,19.578490016939444,17.736119268373013,6.934962407695937e-06,7.835883333468146,0.0,2.194915254237288,3.0084745762711864,nan,nan,1.0,30,30,adhoc,16
adhoc,11,16,0,,True,0.5,0,0.0,1.0,6.862154422453082,0.9313784557754692,167.33330110265265,10.0,0.12043145473081851,0.20900200374717953,125,18.0,16.0,281,19.496628901366766,18.318713105888996,6.862989315619072e-06,7.808835821382022,0.0,1.772,2.536,nan,nan,1.0,30,30,adhoc,16
adhoc,12,16,0,,True,0.5,0,0.0,1.0,12.870217370811933,0.8712978262918807,163.62574845094906,8.583006918530739,0.20265160804615895,0.2687428044965864,118,17.900000000000002,16.0,271,19.91217891312517,18.468309503076192,6.912177120848288e-06,7.844027298432613,0.0,4.978813559322034,5.186440677966102,nan,nan,1.0,30,30,adhoc,16
adhoc,13,16,0,,True,0.5,0,0.0,1.0,7.121811721441251,0.9287818827855875,166.4619551669495,5.169120620384167,0.2536140498877593,0.38623509576656506,123,18.6,16.0,287,18.919888415190258,16.694294224667246,6.942160281737463e-06,7.679717457977302,0.0,2.025745257452574,2.6504065040650406,nan,nan,1.0,30,30,adhoc,16
adhoc,14,16,0,,True,0.5,0,0.0,1.0,9.409646649527758,0.9059035335047224,165.45523723471024,7.667199814243943,0.16416731504013962,0.22653194113937597,131,17.8,16.0,280,19.77384714025682,18.677500469792367,6.853214289240636e-06,7.82221209800673,0.0,2.626590330788804,3.4885496183206106,nan,nan,1.0,30,30,adhoc,16
adhoc,15,16,0,,True,0.5,0,0.0,1.0,10.349225659642435,0.8965077434035756,174.95724693529434,8.022972403208625,0.1764957216379788,0.2531886534246351,114,17.6,16.0,274,20.362664111053626,19.118146004869224,7.045620439046377e-06,7.900259394361995,0.0,5.0701754385964914,6.157894736842105,nan,nan,1.0,30,30,adhoc,16
adhoc,16,16,0,,True,0.5,0,0.0,1.0,8.626107221318035,0.9137389277868196,182.6517503689209,6.772395390614227,0.290123575187271,0.344448337846885,115,16.5,16.0,261,20.240500687098585,19.114358695670038,9.067049811454133e-06,7.8014509521603275,0.0,3.1420289855072467,3.9217391304347826,nan,nan,1.0,30,30,adhoc,16
adhoc,17,16,0,,True,0.5,0,0.0,1.0,8.695249991667442,0.9130475000833256,168.35618467894764,8.996740865753779,0.16627388983335228,0.2369374266385296,124,17.1,16.0,273,19.94998645148343,19.038051731629846,7.895970696523903e-06,7.860801816378509,0.0,3.573924731182796,4.266129032258065,nan,nan,1.0,30,30,adhoc,16
adhoc,18,16,0,,True,0.5,0,0.0,1.0,11.067735437605453,0.8893226456239455,169.82546235488456,7.558392467639828,0.21336258252885124,0.29752471099530714,122,16.900000000000002,16.0,266,19.61386421826529,17.719347325077262,7.656766918433933e-06,7.89472033705004,0.0,4.39344262295082,4.688524590163935,nan,nan,1.0,30,30,adhoc,16
