seed,max_spawn,seed_failed,fail_reason,solve_time_auc,solve_time_total,solve_time_pulp,total_util_auc,total_util_pulp,percav_util_auc,percav_util_pulp,correct_rate,n_solves,spawn,success_rate,n_success,n_trials
1,20,0,,9.151211066435777e-06,0.007523275432199043,0.01755017301022997,105.09952843524994,105.09952843524994,7.814008466099244,7.814008466099244,1.0,289,20,1.0,30,30
2,20,0,,9.345276315745076e-06,0.007412408143247808,0.016983713355072372,101.53577433999399,101.53578214324155,7.7946111393553155,7.7946116270582895,0.996742671009772,307,20,1.0,30,30
3,20,0,,8.877672737540454e-06,0.00689843679212126,0.015676100629024168,98.56648000272321,98.56648000272321,7.866286592740914,7.866286592740914,1.0,318,20,1.0,30,30
4,20,0,,9.015476193564523e-06,0.006894872321416707,0.016244047619087116,93.85207647727623,93.85226870182404,7.737924218803046,7.737939510815576,0.9880952380952381,336,20,1.0,30,30
5,20,0,,8.905921133287178e-06,0.007303857895270707,0.016832236842243508,103.20117148558136,103.20117148558136,7.841818266885154,7.841818266885154,1.0,304,20,1.0,30,30
6,20,0,,9.23663363738213e-06,0.007252967657184032,0.016650165016591938,102.26509384025134,102.2654216312299,7.788389277223786,7.788408559046054,0.9933993399339934,303,20,1.0,30,30
7,20,0,,8.862540512633926e-06,0.007136155699883324,0.0161172638437559,98.09512661878995,98.09522361290658,7.7784049136967575,7.778409763402589,0.996742671009772,307,20,1.0,30,30
8,20,0,,9.7825504537053e-06,0.0073800835573960616,0.01697315436287083,102.26498613760641,102.26498613760641,7.811990881660625,7.811990881660625,1.0,298,20,1.0,30,30
9,20,0,,8.999029081013403e-06,0.007316791909369323,0.01681229773446206,100.78393994873336,100.78456819761543,7.796774442486219,7.7968262871714495,0.970873786407767,309,20,1.0,30,30
10,20,0,,9.136544851867786e-06,0.007511742524431393,0.016700996677553672,102.9004471982908,102.9004471982908,7.80096138083475,7.80096138083475,1.0,301,20,1.0,30,30
11,20,0,,9.127330971534373e-06,0.007209931190173932,0.01624758842420297,100.57842952534908,100.57861175437372,7.826072461526874,7.826084610128516,0.9967845659163987,311,20,1.0,30,30
12,20,0,,9.16315778005427e-06,0.0073175980262117505,0.01701644736821388,102.19704983524765,102.19704983524765,7.8406846081814265,7.8406846081814265,1.0,304,20,1.0,30,30
13,20,0,,8.666459366141223e-06,0.007051717390986709,0.015981366459877876,98.47768545999844,98.47768545999844,7.720153640281912,7.720153640281912,1.0,322,20,1.0,30,30
14,20,0,,9.216610154815776e-06,0.007523268813827722,0.016596610169370373,105.1360497267377,105.1360497267377,7.814164319893776,7.814164319893776,1.0,295,20,1.0,30,30
15,20,0,,9.094000027592604e-06,0.007269795000029262,0.01686000000020916,103.32235306652207,103.32235306652207,7.896129201333548,7.896129201333548,1.0,300,20,1.0,30,30
16,20,0,,9.12568534721225e-06,0.007450438014019125,0.017592465753383194,103.66301640781404,103.66308506203409,7.836489536799627,7.836492969510629,0.9965753424657534,292,20,1.0,30,30
17,20,0,,9.116948970940785e-06,0.007349678643750248,0.016576271186389376,102.44613897114883,102.44613897114883,7.820033742972065,7.820033742972065,1.0,295,20,1.0,30,30
18,20,0,,9.103061294351026e-06,0.007383032312670558,0.016010204081664727,103.685501433023,103.685501433023,7.851522414787117,7.851522414787117,1.0,294,20,1.0,30,30
19,20,0,,8.984565827696077e-06,0.007239490675300485,0.01655627009629158,97.94957743494076,97.9497533203634,7.787657539735048,7.787686853972154,0.9967845659163987,311,20,1.0,30,30
20,20,0,,9.555633650833583e-06,0.007873209507086127,0.01626408450701233,108.86318497304427,108.86318497304427,7.8240854688877794,7.8240854688877794,1.0,284,20,1.0,30,30
21,20,0,,9.47133312971952e-06,0.007445564666753246,0.016206666666742725,104.11444272690413,104.11462430635981,7.823233043209248,7.823245579270148,0.9933333333333333,300,20,1.0,30,30
22,20,0,,9.377999861802284e-06,0.0074050119997506655,0.017149999999868062,103.14517212166909,103.14517212166909,7.775964383245361,7.775964383245361,0.9966666666666667,300,20,1.0,30,30
23,20,0,,9.520761787514348e-06,0.00784050034623751,0.017615916955320627,108.36293842541868,108.36311275810695,7.85608640865392,7.8560960938032665,0.9930795847750865,289,20,1.0,30,30
24,20,0,,9.477742142119114e-06,0.007276519032377344,0.01673548387048105,101.97594880859242,101.97594880859242,7.898278405053789,7.898278405053789,1.0,310,20,1.0,30,30
25,20,0,,8.896048875004732e-06,0.006812410942506325,0.016054711246176193,95.4060597740387,95.40610471586193,7.768177981466347,7.7681803443518405,0.993920972644377,329,20,1.0,30,30
26,20,0,,9.421781400870224e-06,0.007453689769697268,0.017320132013416093,103.11737485232449,103.11737485232449,7.837822358662884,7.837822358662884,1.0,303,20,1.0,30,30
27,20,0,,9.026384555222011e-06,0.007218507817678657,0.016609120521131684,101.76990054150306,101.76990054150306,7.875583408293105,7.875583408293105,1.0,307,20,1.0,30,30
28,20,0,,9.07380897496339e-06,0.0076627448978964525,0.016374149659660813,105.3233066618924,105.3233066618924,7.8267736155486345,7.8267736155486345,1.0,294,20,1.0,30,30
29,20,0,,9.061514704021088e-06,0.007077090851929515,0.016810725551860244,99.10117424712882,99.10117424712882,7.858743639762797,7.858743639762797,1.0,317,20,1.0,30,30
30,20,0,,8.94760339001652e-06,0.006975934185298196,0.01676677316347265,96.49994711675276,96.49994711675276,7.780525984949885,7.780525984949885,1.0,313,20,1.0,30,30
