solver,seed,max_spawn,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,method,spawn
adhoc,1,72,0,,True,0.5,0,0.0,1.0,9.736918943348172,0.9026308105665183,170.55525743859522,7.051749230436655,0.2482679595330491,0.34149466471167195,505,56.5,72.0,659,19.385696024977715,16.820297563567546,8.581790593566251e-06,7.818347267813567,0.0,3.064191419141914,4.037623762376238,nan,nan,0.9666666666666667,29,30,adhoc,72
adhoc,2,72,0,,True,0.5,0,0.0,1.0,10.969365925546748,0.8903063407445325,170.55951916809383,7.989226657641346,0.23198971102516838,0.3357039089433879,491,54.6,72.0,639,19.682174693880622,17.89277494603814,8.659937406995942e-06,7.866026300530395,0.0,5.109300746775289,6.3869653767820775,nan,nan,0.9666666666666667,29,30,adhoc,72
adhoc,3,72,0,,True,0.5,0,0.0,1.0,9.956589541003302,0.900434104589967,167.86975388945376,7.32976769773245,0.21912736890145873,0.3274278586772022,539,59.300000000000004,72.0,693,19.195136621766277,16.991084497628286,8.478643584781103e-06,7.841445140193535,0.0,3.5553494124922698,4.300556586270872,nan,nan,0.9666666666666667,29,30,adhoc,72
adhoc,4,72,0,,True,0.5,0,0.0,1.0,9.523309264621494,0.9047669073537851,177.88143465751912,8.655127387113799,0.26954234316048986,0.3684984361130342,516,57.1,72.0,670,19.270792694093714,16.915728676187733,8.494029829470586e-06,7.815183883063826,0.0,5.166343669250646,6.484496124031008,nan,nan,0.9666666666666667,29,30,adhoc,72
adhoc,5,72,0,,True,0.5,0,0.0,1.0,9.485179289611212,0.9051482071038879,171.10215750900568,8.357902690257069,0.23639387332113426,0.33160650284640014,527,57.7,72.0,678,19.24154687145278,17.08140863148653,8.446165181734276e-06,7.835672328045765,0.0,3.446078431372549,4.330170777988615,nan,nan,0.9666666666666667,29,30,adhoc,72
adhoc,6,72,0,,True,0.5,0,0.0,1.0,10.202067073016451,0.8979793292698355,168.84965343283807,8.054115971407652,0.20776160727897333,0.31240782754866003,507,56.0,72.0,660,19.539610136972158,17.134020387039655,8.590606074159784e-06,7.8498629848547665,0.0,3.662721893491124,4.897435897435898,nan,nan,0.9666666666666667,29,30,adhoc,72
adhoc,7,72,0,,True,0.5,0,0.0,1.0,10.66853295100778,0.8933146704899222,175.95306229133053,9.363787872510576,0.2178624830532213,0.27763072807127753,491,55.2,72.0,653,19.839617207508965,18.54971576614945,8.549770278605945e-06,7.865877511394187,0.0,3.860488798370672,4.670061099796334,nan,nan,0.9666666666666667,29,30,adhoc,72
adhoc,8,72,0,,True,0.5,0,0.0,1.0,9.297156568970077,0.9070284343102992,170.13453510629867,7.287785207074812,0.22141063593490132,0.3356534412443169,526,58.300000000000004,72.0,685,19.372516510986795,16.623092894949146,8.419124088192743e-06,7.8110697439137144,0.0,3.6904309252217993,4.899239543726236,nan,nan,0.9666666666666667,29,30,adhoc,72
adhoc,9,72,0,,True,0.5,0,0.0,1.0,9.906062217184097,0.900939377828159,170.50222175837757,7.399212012015042,0.22732245668574436,0.31556267187995285,495,55.6,72.0,646,19.590462801930357,17.51034934045423,8.613003089012299e-06,7.822486290733805,0.0,3.53989898989899,4.494949494949495,nan,nan,0.9666666666666667,29,30,adhoc,72
adhoc,10,72,0,,True,0.5,0,0.0,1.0,9.712809074270146,0.9028719092572985,168.9765485348997,8.410584842001386,0.2187648687578102,0.31230840455373976,509,56.400000000000006,72.0,656,19.37179596412892,17.151840725447993,8.516006109247673e-06,7.831597081882281,0.0,3.505893909626719,4.2907662082514735,nan,nan,0.9666666666666667,29,30,adhoc,72
