solver,seed,max_spawn,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,config,spawn
no_platooning,1,72,0,,True,0.5,0,0.0,1.0,7.8514587379613925,0.9214854126203861,165.1721372747488,10.0,0.09752883883259536,0.21041798472448978,511,56.400000000000006,72.0,665,19.376525660226466,17.587855237449347,4.033984956016442e-06,7.644442680254355,0.0,1.0,1.0,nan,nan,0.9333333333333333,28,30,C0_no_platoon,72
no_platooning,2,72,1,planner_abort,True,0.5,0,0.0,1.0,0.0,1.0,nan,4.376137087535768,0.3771077540658782,0.9011294145564032,0,7.1000000000000005,0.0,71,18.90999585314667,16.4411278252389,3.577464565136273e-06,7.207177598259018,0.0,nan,nan,nan,nan,0.9333333333333333,28,30,C0_no_platoon,72
no_platooning,3,72,0,,True,0.5,0,0.0,1.0,7.391605884025465,0.9260839411597453,165.39313226330984,10.0,0.11418383978285909,0.22945786200499926,532,58.400000000000006,72.0,686,19.226524532353285,17.503892943534257,3.921428468175444e-06,7.642822023228893,0.0,1.0,1.0,nan,nan,0.9333333333333333,28,30,C0_no_platoon,72
no_platooning,4,72,0,,True,0.5,0,0.0,1.0,7.775744118050354,0.9222425588194965,164.37129337682435,7.900012526272013,0.15515176593400848,0.427993835680426,529,58.2,72.0,683,19.043000027087448,16.520568181868985,3.932942916909478e-06,7.590377025202633,0.0,1.0,1.0,nan,nan,0.9333333333333333,28,30,C0_no_platoon,72
no_platooning,5,72,0,,True,0.5,0,0.0,1.0,8.04719769743344,0.9195280230256656,164.44232237119598,10.0,0.11378799575312798,0.2439532086302384,510,56.0,72.0,662,19.28757020745658,17.62576071972473,3.892749243643095e-06,7.626395378635997,0.0,1.0,1.0,nan,nan,0.9333333333333333,28,30,C0_no_platoon,72
no_platooning,6,72,0,,True,0.5,0,0.0,1.0,7.37275217858997,0.9262724782141003,165.940710125843,10.0,0.10658417467716098,0.23163815057013754,510,56.2,72.0,663,19.347643543069573,17.495798086832885,4.031975796800191e-06,7.62901795995564,0.0,1.0,1.0,nan,nan,0.9333333333333333,28,30,C0_no_platoon,72
no_platooning,7,72,0,,True,0.5,0,0.0,1.0,8.531983369304852,0.9146801663069515,163.34375687966062,10.0,0.12443628930036973,0.25539065110670983,517,57.800000000000004,72.0,679,19.17690389908018,17.25399653867348,3.9228276988345335e-06,7.6364644169201545,0.0,1.0,1.0,nan,nan,0.9333333333333333,28,30,C0_no_platoon,72
no_platooning,8,72,0,,True,0.5,0,0.0,1.0,7.472620940653851,0.9252737905934615,164.8524568973379,10.0,0.1185174696350328,0.25583523266533464,529,58.5,72.0,687,19.176277206737904,17.21898956736865,3.972780286275824e-06,7.634910008408493,0.0,1.0,1.0,nan,nan,0.9333333333333333,28,30,C0_no_platoon,72
no_platooning,9,72,1,planner_abort,True,0.5,0,0.0,1.0,7.444994855239395,0.925550051447606,165.73400274045125,8.61109971452869,0.19240729949984206,0.5172539693601853,278,40.5,33.0,405,18.81864997744467,15.54224783672634,4.252345631054292e-06,7.564018142852125,0.0,1.0,1.0,nan,nan,0.9333333333333333,28,30,C0_no_platoon,72
no_platooning,10,72,0,,True,0.5,0,0.0,1.0,7.7931020981830805,0.9220689790181692,165.3778396571943,10.0,0.10649576824476528,0.2140711900839468,502,54.800000000000004,72.0,649,19.294399080256024,17.839793386451344,3.9431434113945586e-06,7.639551937464111,0.0,1.0,1.0,nan,nan,0.9333333333333333,28,30,C0_no_platoon,72
no_platooning,11,72,0,,True,0.5,0,0.0,1.0,7.371521886536037,0.9262847811346396,165.00205814757712,10.0,0.13620662670165226,0.2627896620616412,536,59.1,72.0,693,19.00103732678582,16.73880322580296,3.993795104037559e-06,7.628522199419155,0.0,1.0,1.0,nan,nan,0.9333333333333333,28,30,C0_no_platoon,72
no_platooning,12,72,0,,True,0.5,0,0.0,1.0,7.4162941458847715,0.9258370585411523,165.41807726342512,10.0,0.08625438527035394,0.1895123815032205,522,57.6,72.0,677,19.38086827183102,17.75391524297535,3.950960120888484e-06,7.654986014664975,0.0,1.0,1.0,nan,nan,0.9333333333333333,28,30,C0_no_platoon,72
no_platooning,13,72,0,,True,0.5,0,0.0,1.0,7.237424505057466,0.9276257549494253,165.5537635905642,10.0,0.11231875766013302,0.23935290840642923,515,57.800000000000004,72.0,680,19.179825273337,17.407561270124866,3.923823565213859e-06,7.610457992140426,0.0,1.0,1.0,nan,nan,0.9333333333333333,28,30,C0_no_platoon,72
