solver,seed,max_spawn,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,config,spawn
no_platooning,11,4,0,,True,0.5,0,0.0,1.0,1.8886322930693256,0.9811136770693067,175.78027400143003,10.0,0.07071853309520063,0.1571390870266312,64,12.0,4.0,222,19.598869217700774,19.347433535519873,2.474324311471129e-06,7.659870685654715,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,4
no_platooning,12,4,0,,True,0.5,0,0.0,1.0,2.535061040888409,0.9746493895911159,174.10320980484352,10.0,0.05736744223592571,0.13197006928766966,61,12.0,4.0,222,19.534611710023622,19.06522330988522,2.4860360304251322e-06,7.667835683146144,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,4
no_platooning,13,4,0,,True,0.5,0,0.0,1.0,2.370077608770327,0.9762992239122967,173.81163993637412,10.0,0.15207761590052934,0.3114791944273884,63,12.600000000000001,4.0,227,19.12026788811617,18.25821905727971,2.4837004095172336e-06,7.620810892877278,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,4
no_platooning,14,4,0,,True,0.5,0,0.0,1.0,1.199595652076202,0.988004043479238,179.99709063478187,10.0,0.05963680649146045,0.10961238873970125,70,12.700000000000001,4.0,229,19.78790759856621,19.176188599339362,2.4615720977679334e-06,7.663036467745042,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,4
no_platooning,15,4,0,,True,0.5,0,0.0,1.0,3.27758395751383,0.9672241604248617,177.9739243924195,10.0,0.0928702618143054,0.16333784705320512,50,11.100000000000001,4.0,212,20.201344919706305,19.23875688428864,2.5226414814000543e-06,7.661748722250628,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,4
no_platooning,16,4,0,,True,0.5,0,0.0,1.0,1.6880980668952272,0.9831190193310477,176.72980993989455,10.0,0.050615802744589704,0.09459937766328817,66,12.0,4.0,222,19.704803543809824,19.43181341920261,2.454954933905806e-06,7.662507387131661,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,4
no_platooning,17,4,0,,True,0.5,0,0.0,1.0,3.612714455779631,0.9638728554422037,175.32266192641885,10.0,0.031446481116199014,0.08186581975917423,73,12.100000000000001,4.0,223,19.837465519405228,19.451387984586066,2.4035873522302304e-06,7.67515094178496,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,4
no_platooning,18,4,0,,True,0.5,0,0.0,1.0,1.2115378728698944,0.987884621271301,177.2352811541015,10.0,0.02687729948702562,0.0651687001798194,70,12.5,4.0,227,19.686980037394896,19.48564197555831,2.420704880019543e-06,7.6741762032326255,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,4
no_platooning,19,4,0,,True,0.5,0,0.0,1.0,3.7561164113311563,0.9624388358866884,173.53927369331836,10.0,0.03988553304854399,0.08549580611449027,71,11.9,4.0,220,19.79368986880394,19.49939678253207,2.390909147917145e-06,7.672007039814825,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,4
no_platooning,20,4,0,,True,0.5,0,0.0,1.0,1.67918530256983,0.9832081469743017,181.30162388374762,10.0,0.07319325701629927,0.1359727070566038,65,11.4,4.0,215,20.315348609057466,19.915837357702145,2.473953476468058e-06,7.674380940335899,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,4
no_platooning,21,4,0,,True,0.5,0,0.0,1.0,2.835387220347807,0.9716461277965219,176.28915662090182,10.0,0.045839537293498454,0.09333617657285628,80,12.600000000000001,4.0,227,19.84188028847432,19.508586649712743,2.408810604467787e-06,7.6749920512087435,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,4
