solver,seed,max_spawn,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,method,spawn
adhoc,1,12,0,,True,0.5,0,0.0,1.0,9.184554892273999,0.90815445107726,186.33560866423008,9.477310275775787,0.2351698960208028,0.2835548815793215,85,14.4,12.0,237,20.19899579681065,18.93608020453372,6.679746836422815e-06,7.770533854205101,0.0,3.3921568627450984,4.529411764705882,nan,nan,1.0,30,30,adhoc,12
adhoc,2,12,0,,True,0.5,0,0.0,1.0,10.272555044645848,0.8972744495535415,181.6190142914514,9.338871982502202,0.19982494318817992,0.308227232852015,78,13.5,12.0,225,20.25767592771931,19.252480343809843,6.666666668782757e-06,7.841943832899237,0.0,5.619658119658119,7.141025641025641,nan,nan,1.0,30,30,adhoc,12
adhoc,3,12,0,,True,0.5,0,0.0,1.0,7.399733746129589,0.9260026625387041,169.80976039520235,9.631812560207809,0.16404908525135548,0.2443965809442611,99,15.100000000000001,12.0,252,19.779934667856974,18.747721630672228,6.5400793664774405e-06,7.845153398010282,0.0,2.3063973063973067,3.272727272727273,nan,nan,1.0,30,30,adhoc,12
adhoc,4,12,0,,True,0.5,0,0.0,1.0,9.852360805599092,0.9014763919440091,172.0665796001433,7.27549475334639,0.2428436551210371,0.321419454785402,96,15.0,12.0,251,20.202168826807302,18.481619184465902,6.548605578774799e-06,7.814680270849575,0.0,3.2517361111111107,3.7395833333333335,nan,nan,1.0,30,30,adhoc,12
adhoc,5,12,0,,True,0.5,0,0.0,1.0,9.536592721704329,0.9046340727829567,163.51818080188016,9.103310546155829,0.18217786023874222,0.2902561540190309,84,13.5,12.0,235,19.550398218094447,18.199035564157573,6.701276599434347e-06,7.863982089525154,0.0,2.6607142857142856,3.4166666666666665,nan,nan,1.0,30,30,adhoc,12
adhoc,6,12,0,,True,0.5,0,0.0,1.0,9.952489095761596,0.900475109042384,169.32953182414266,7.809839409018875,0.24002604961787816,0.3779189511317312,100,14.9,12.0,253,19.26652687095035,16.930234290331846,6.455335968437815e-06,7.805274910346723,0.0,2.746666666666666,3.18,nan,nan,1.0,30,30,adhoc,12
adhoc,7,12,0,,True,0.5,0,0.0,1.0,9.540908434821816,0.9045909156517818,180.18983729271335,8.102221001820363,0.24055304876859235,0.28924427116444185,86,15.3,12.0,248,20.3122908919586,19.63454327559126,6.5435483894167455e-06,7.750088999670358,0.0,3.032945736434109,3.7209302325581395,nan,nan,1.0,30,30,adhoc,12
adhoc,8,12,0,,True,0.5,0,0.0,1.0,8.880453485091166,0.9111954651490883,178.64808209157727,9.153739365986517,0.15254955659044525,0.22190162363565963,93,15.100000000000001,12.0,251,19.857822560006255,18.90112642893917,6.487649402678728e-06,7.844127644417175,0.0,4.102150537634409,5.064516129032258,nan,nan,1.0,30,30,adhoc,12
adhoc,9,12,0,,True,0.5,0,0.0,1.0,8.151519490758051,0.9184848050924195,173.12704053720762,7.9722549550726685,0.18897024173809374,0.25183566294399773,88,14.100000000000001,12.0,239,20.102651031366037,18.919801761570994,6.627196651589812e-06,7.8779774632058235,0.0,3.054924242424242,4.1477272727272725,nan,nan,1.0,30,30,adhoc,12
adhoc,10,12,0,,True,0.5,0,0.0,1.0,9.05745711979563,0.9094254288020437,167.57163710031674,8.265432619575572,0.2095892928414882,0.3285946038342264,100,14.3,12.0,248,19.18479540703823,17.35238500595837,6.489516130434294e-06,7.815747262663678,0.0,2.22,2.69,nan,nan,1.0,30,30,adhoc,12
adhoc,11,12,0,,True,0.5,0,0.0,1.0,7.79915087172296,0.9220084912827704,165.72576694242247,10.0,0.11527930399176362,0.19397657072130373,99,15.4,12.0,255,19.554885821651304,18.797008782438592,6.433333332248973e-06,7.837986221806537,0.0,1.9696969696969697,2.696969696969697,nan,nan,1.0,30,30,adhoc,12
adhoc,12,12,0,,True,0.5,0,0.0,1.0,10.037468753961232,0.8996253124603877,162.0068522690165,8.180785941096797,0.18008516960206605,0.26249093608567814,110,16.400000000000002,12.0,265,19.701837634032668,18.064488998294888,6.333207547096157e-06,7.876792205038206,0.0,3.4,3.7181818181818183,nan,nan,1.0,30,30,adhoc,12
