solver,seed,max_spawn,traffic_density,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,sweep,level
auc_comm,30,20,1.0,0,,True,0.5,0,0.0,1.0,7.765458827880223,0.9223454117211978,182.70197081906318,10.0,0.2165624690331604,0.2906543856805542,163,21.1,20.0,313,19.787003890613555,18.287545194856495,1.0297443835249249e-05,7.780525984949885,0.0,2.723926380368098,3.3006134969325154,2.182108626198083,0.0,1.0,30,30,delay,A
auc_comm,1,20,1.0,0,,True,0.5,1,0.0,1.0,9.586835124858107,0.9041316487514189,178.8126513026955,8.187135740056435,0.19114511122864908,0.2509927449404233,136,19.700000000000003,20.0,289,20.05115646805317,18.757285842072417,9.397925949207537e-06,7.814008466099244,0.0,3.4742647058823533,4.5588235294117645,2.28719723183391,0.0,1.0,30,30,delay,A
auc_comm,2,20,1.0,0,,True,0.5,1,0.0,1.0,9.806921686406389,0.9019307831359361,170.65268291208366,6.929193358741448,0.2359988706060216,0.35931054441856564,158,20.6,20.0,307,19.432592071237753,17.652135327831505,1.1802933304737464e-05,7.7946111393553155,0.0,4.233122362869198,4.60126582278481,3.456026058631922,0.0,1.0,30,30,delay,A
auc_comm,3,20,1.0,0,,True,0.5,1,0.0,1.0,9.496822679256434,0.9050317732074357,169.30154488989996,10.0,0.13910575717979795,0.21726879507630345,165,21.700000000000003,20.0,318,19.625831812434882,18.635617891493656,1.0659430745649357e-05,7.866286592740914,0.0,2.902020202020202,3.6606060606060606,2.0220125786163523,0.0,1.0,30,30,delay,A
auc_comm,4,20,1.0,0,,True,0.5,1,0.0,1.0,8.962895759431333,0.9103710424056867,172.009138690258,6.995565928060085,0.3005810436907588,0.4446267794322749,181,22.3,20.0,336,18.420467869928377,15.248662097428328,1.2538093869807199e-05,7.737924218803046,0.0,3.1721915285451194,3.5801104972375692,2.9791666666666665,0.0,1.0,30,30,delay,A
auc_comm,5,20,1.0,0,,True,0.5,1,0.0,1.0,9.409350000891692,0.9059064999910831,164.0300766100102,9.927322461848517,0.14417404334055228,0.2437925070529019,153,20.3,20.0,304,19.461639060266222,18.287310054993227,1.1627959649654498e-05,7.841818266885154,0.0,2.5599128540305007,3.084967320261438,1.9671052631578947,0.0,1.0,30,30,delay,A
auc_comm,6,20,1.0,0,,True,0.5,1,0.0,1.0,8.89786032231228,0.9110213967768772,170.53703979065966,7.764655872606423,0.20054132690645388,0.32157787220166467,150,20.200000000000003,20.0,303,19.633515723931744,17.685194044772203,1.216402451012886e-05,7.788389277223786,0.0,2.451111111111111,3.2266666666666666,2.6666666666666665,0.0,1.0,30,30,delay,A
auc_comm,7,20,1.0,0,,True,0.5,1,0.0,1.0,9.774455757741606,0.9022554424225839,181.96067031714844,8.958026754820025,0.23296357649665045,0.2837511048247989,145,20.6,20.0,307,20.05287748368762,18.866283021218724,1.202443203546034e-05,7.7784049136967575,0.0,3.1011494252873564,3.7448275862068967,2.452768729641694,0.0,1.0,30,30,delay,A
auc_comm,8,20,1.0,0,,True,0.5,1,0.0,1.0,10.418728007037792,0.8958127199296221,180.14116798893815,8.26384030722736,0.20312550423391268,0.2628521208392882,141,20.6,20.0,298,20.146145776637187,18.943014507196462,1.1278523425977902e-05,7.811990881660625,0.0,3.882978723404255,5.120567375886525,3.0704697986577183,0.0,1.0,30,30,delay,A
auc_comm,9,20,1.0,0,,True,0.5,1,0.0,1.0,7.649054868259652,0.9235094513174035,171.66468258466148,6.993607560899634,0.2100828787330719,0.3199556871221989,157,20.6,20.0,309,19.223963997250433,16.831530104599803,1.3017799580186413e-05,7.796774442486219,0.0,2.357749469214437,3.3184713375796178,2.255663430420712,0.0,1.0,30,30,delay,A
auc_comm,10,20,1.0,0,,True,0.5,1,0.0,1.0,7.709927490223423,0.9229007250977658,172.5480300009993,7.964619676464885,0.2272072334111689,0.32080300908792736,152,19.900000000000002,20.0,301,19.61572453492759,17.9853021473882,1.1721926824842576e-05,7.80096138083475,0.0,1.944078947368421,2.4210526315789473,2.8073089700996676,0.0,1.0,30,30,delay,A
auc_comm,11,20,1.0,0,,True,0.5,1,0.0,1.0,9.044965941111771,0.9095503405888823,171.18711391844644,8.947602865002391,0.18429340427172747,0.2744164252704715,155,21.400000000000002,20.0,311,19.372387637417056,17.395799752535577,1.1524436523736578e-05,7.826072461526874,0.0,3.0951612903225807,4.012903225806451,2.2540192926045015,0.0,1.0,30,30,delay,A
auc_comm,12,20,1.0,0,,True,0.5,1,0.0,1.0,11.221058599993029,0.8877894140000697,167.4550674212678,8.2657390885073,0.1903283092213809,0.2573064639399551,151,21.1,20.0,304,19.870229869809997,18.47672072784763,1.157796080071038e-05,7.8406846081814265,0.0,4.321192052980132,4.490066225165563,2.0197368421052633,0.0,1.0,30,30,delay,A
auc_comm,13,20,1.0,0,,True,0.5,1,0.0,1.0,7.33603383880671,0.9266396616119329,170.79708477982234,8.111400016175148,0.19266711586664795,0.32648650124193707,158,22.1,20.0,322,19.048237080419227,17.1418462750934,1.2589129944684805e-05,7.720153640281912,0.0,2.6951476793248945,3.607594936708861,2.027950310559006,0.0,1.0,30,30,delay,A
auc_comm,14,20,1.0,0,,True,0.5,1,0.0,1.0,11.17221973653617,0.8882778026346383,163.10257691573253,7.8862850919269185,0.1752053877060245,0.23618855761379132,145,19.700000000000003,20.0,295,19.88219147628682,18.769515100739284,1.4035931741029529e-05,7.814164319893776,0.0,2.947701149425287,3.8551724137931034,2.010169491525424,0.0,1.0,30,30,delay,A
auc_comm,15,20,1.0,0,,True,0.5,1,0.0,1.0,10.445273124986032,0.8955472687501397,168.25837915316075,9.22945181654962,0.19343378995488575,0.28420823820487867,142,20.0,20.0,300,20.05066723472193,18.53058931038907,1.2040334016395112e-05,7.896129201333548,0.0,4.204225352112676,5.26056338028169,2.16,0.0,1.0,30,30,delay,A
auc_comm,16,20,1.0,0,,True,0.5,1,0.0,1.0,8.676620069184937,0.9132337993081506,180.03943898252797,8.777615557003715,0.2538531684309168,0.3106872219752027,146,19.200000000000003,20.0,292,19.92464543991254,18.542637578754288,1.3714724408513675e-05,7.836489536799627,0.0,2.8801369863013697,3.4863013698630136,2.537671232876712,0.0,1.0,30,30,delay,A
auc_comm,17,20,1.0,0,,True,0.5,1,0.0,1.0,8.863704958783348,0.9113629504121665,176.8688291718449,8.259280909501483,0.21363179804534796,0.27573964945761137,145,19.3,20.0,295,20.04414285233264,19.0068982921785,1.545626930576765e-05,7.820033742972065,0.0,3.6551724137931036,4.63448275862069,2.4745762711864407,0.0,1.0,30,30,delay,A
auc_comm,18,20,1.0,0,,True,0.5,1,0.0,1.0,9.875568973257353,0.9012443102674265,178.58030070844342,8.50582662804326,0.20768279042449658,0.2878603679416992,149,19.400000000000002,20.0,294,19.705254964688297,18.0281874355016,1.489931894117827e-05,7.851522414787117,0.0,5.225391498881432,6.429530201342282,2.261904761904762,0.0,1.0,30,30,delay,A
auc_comm,19,20,1.0,0,,True,0.5,1,0.0,1.0,6.268449665343201,0.937315503346568,182.1775514528693,10.0,0.24628068762728986,0.32882843021345454,163,20.900000000000002,20.0,311,19.678243618324053,17.595997503779085,1.1770739527029911e-05,7.787657539735048,0.0,2.602249488752556,3.2883435582822087,2.360128617363344,0.0,1.0,30,30,delay,A
auc_comm,20,20,1.0,0,,True,0.5,1,0.0,1.0,9.34878234970884,0.9065121765029116,166.92218127113443,7.994599014019486,0.16526408375088183,0.24188758668691926,134,18.5,20.0,284,19.976025844578324,18.6108393607787,1.2108801559112231e-05,7.8240854688877794,0.0,2.958333333333334,3.925373134328358,2.7992957746478875,0.0,1.0,30,30,delay,A
auc_comm,21,20,1.0,0,,True,0.5,1,0.0,1.0,8.53937741216132,0.9146062258783868,167.62102907870704,8.76301932390351,0.1805107136342868,0.29151090603320123,152,20.0,20.0,300,19.75125437578717,18.031977469270387,1.3940665715684493e-05,7.823233043209248,0.0,2.5032894736842106,3.151315789473684,2.3333333333333335,0.0,1.0,30,30,delay,A
auc_comm,22,20,1.0,0,,True,0.5,1,0.0,1.0,7.789374369804547,0.9221062563019545,172.18312421223234,6.170644224317078,0.21551718052048172,0.3269792017303749,147,19.900000000000002,20.0,300,19.67319965812671,17.62119553581973,1.4837332613145311e-05,7.775964383245361,0.0,2.510204081632653,3.5238095238095237,2.9633333333333334,0.0,1.0,30,30,delay,A
auc_comm,23,20,1.0,0,,True,0.5,1,0.0,1.0,10.612618763445225,0.8938738123655477,160.71251337638657,7.462860809017316,0.16281188523102327,0.23710255592203414,135,19.1,20.0,289,19.935989409331338,18.594012988585728,1.4646021306037799e-05,7.85608640865392,0.0,3.2364197530864196,4.037037037037037,2.3079584775086506,0.0,1.0,30,30,delay,A
auc_comm,24,20,1.0,0,,True,0.5,1,0.0,1.0,11.807320633583752,0.8819267936641625,168.50528709974327,9.519637725904401,0.21293439825518662,0.32118841065995735,157,20.900000000000002,20.0,310,19.364553580987067,17.671891353454924,1.3611933419240578e-05,7.898278405053789,0.0,6.085987261146497,6.643312101910828,3.0064516129032257,0.0,1.0,30,30,delay,A
