solver,seed,max_spawn,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,config,spawn
no_platooning,1,12,0,,True,0.5,0,0.0,1.0,6.241185650821867,0.9375881434917813,170.59064183278622,10.0,0.07315600467902643,0.1332969380660502,91,14.4,12.0,245,19.697788986820395,19.01587828774531,3.0265306048356567e-06,7.653718663367048,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,12
no_platooning,2,12,0,,True,0.5,0,0.0,1.0,5.500189794429666,0.9449981020557033,167.82967121174323,4.332997994405947,0.2549047412832081,0.9940582433391727,96,14.100000000000001,12.0,246,18.61594076841847,16.016456367313697,3.0890244569883085e-06,7.518307173591399,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,12
no_platooning,3,12,0,,True,0.5,0,0.0,1.0,6.033273519109028,0.9396672648089097,169.11650628648474,10.0,0.08591391282254973,0.18160725299628133,100,15.200000000000001,12.0,254,19.513209464564728,18.609384252840194,3.0326771550567995e-06,7.657120947071503,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,12
no_platooning,4,12,0,,True,0.5,0,0.0,1.0,4.946465622178953,0.9505353437782105,172.34078122834632,10.0,0.10410847367229978,0.2212761621563493,103,15.600000000000001,12.0,257,19.689089752673464,18.445712115058303,3.0202334294872946e-06,7.649092768207016,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,12
no_platooning,5,12,0,,True,0.5,0,0.0,1.0,7.339211472120121,0.9266078852787988,166.5367848923985,10.0,0.11765039939570862,0.2509633042088614,88,13.8,12.0,239,19.331354281010295,18.038103995381704,3.0523011925830954e-06,7.620482193445702,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,12
no_platooning,6,12,0,,True,0.5,0,0.0,1.0,8.11080780193233,0.9188919219806767,166.20144162336445,7.311557758601174,0.14513213285063292,0.33260444317216187,94,14.600000000000001,12.0,247,19.289065523260245,16.937342295704646,3.0417003755920534e-06,7.611434637624758,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,12
no_platooning,7,12,0,,True,0.5,0,0.0,1.0,7.216547444713683,0.9278345255528632,166.92378993873473,10.0,0.051232824577967545,0.11294749368762956,97,15.8,12.0,260,19.666412417579675,19.177829807330493,3.0153845867831617e-06,7.657027188890556,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,12
no_platooning,8,12,0,,True,0.5,0,0.0,1.0,6.538652094648578,0.9346134790535142,168.06322287538356,10.0,0.06124182137773584,0.13425153057307282,96,15.200000000000001,12.0,253,19.64730878814629,18.82976502019517,3.04189720179558e-06,7.660577881040577,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,12
no_platooning,9,12,0,,True,0.5,0,0.0,1.0,7.743197522234557,0.9225680247776544,167.2003610541981,10.0,0.056863039436751014,0.12047869589674608,92,14.3,12.0,244,19.702100096244095,18.75119520587571,3.066803408907364e-06,7.662653959227933,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,12
no_platooning,10,12,0,,True,0.5,0,0.0,1.0,7.795161888387314,0.9220483811161269,167.1628971782946,8.94802816664198,0.12665765465546763,0.2741094181819117,95,14.0,12.0,242,19.2587535721934,17.630336172553275,3.1433883799583468e-06,7.6320089426066735,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,12
