solver,seed,max_spawn,traffic_density,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,config,spawn,density,vph
no_platooning,14,50,0.3,0,,True,0.5,0,0.0,1.0,4.578610039835684,0.9542138996016432,170.2519319604349,10.0,0.10720872606718947,0.2321202739002967,524,58.7,50.0,689,19.28242241040001,18.080139622434956,6.067490202465321e-06,7.642258449505156,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,15,50,0.3,0,,True,0.5,0,0.0,1.0,4.221943794340277,0.9577805620565972,171.58206244694082,10.0,0.07285201271555672,0.16928228417307986,574,63.2,50.0,734,19.55041724984117,18.48691776544334,6.301905779036051e-06,7.656796654081508,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,16,50,0.3,0,,True,0.5,0,0.0,1.0,4.18941644426869,0.9581058355573131,171.56979639437895,10.0,0.06308866502459033,0.12562736653717999,515,56.6,50.0,667,19.560477564139227,18.733870079231412,5.415293532584248e-06,7.66274601480393,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,17,50,0.3,0,,True,0.5,0,0.0,1.0,3.759222299058984,0.9624077770094102,172.034700116618,10.0,0.08977904608277314,0.2127992183718609,551,60.300000000000004,50.0,705,19.38863542359863,18.070208053637472,6.332765630585082e-06,7.652385172539529,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,18,50,0.3,0,,True,0.5,0,0.0,1.0,4.114359751226182,0.9588564024877382,171.92474155404295,10.0,0.06621919122826703,0.13827935107229747,546,59.900000000000006,50.0,699,19.52570163319094,18.365975465637174,5.391700435110044e-06,7.667336040528838,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,19,50,0.3,0,,True,0.5,0,0.0,1.0,3.791216811392284,0.9620878318860772,172.07640717700477,10.0,0.06370618969999148,0.15041806068249397,525,58.7,50.0,688,19.542540803407817,18.69299671150396,5.895494152439844e-06,7.662504370804399,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,20,50,0.3,0,,True,0.5,0,0.0,1.0,4.133665722560909,0.9586633427743909,171.5998288979997,10.0,0.08771363995273201,0.18782232938836946,522,57.2,50.0,673,19.475597613213555,18.410109216156208,5.6273410827430716e-06,7.653429855721857,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,21,50,0.3,0,,True,0.5,0,0.0,1.0,3.6545079627876897,0.9634549203721231,172.33750810154322,10.0,0.0648150714784625,0.1345390421519656,549,60.900000000000006,50.0,710,19.552903849224638,18.91840551101389,5.398027871040181e-06,7.659036915369914,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,22,50,0.3,0,,True,0.5,0,0.0,1.0,4.069312336257791,0.9593068766374221,171.98297689322268,10.0,0.0480297593568707,0.10470906422664053,529,59.5,50.0,697,19.660051699734755,19.05472248530384,5.501292467550234e-06,7.659563255021032,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,23,50,0.3,0,,True,0.5,0,0.0,1.0,3.5894233837136746,0.9641057661628633,172.26080088094582,10.0,0.08686717594479958,0.2031195035023932,563,61.5,50.0,716,19.33800513758835,17.817000084657558,5.837710617843745e-06,7.652741845910515,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,24,50,0.3,0,,True,0.5,0,0.0,1.0,3.496411930177312,0.9650358806982269,172.60405923205462,10.0,0.05835916002031404,0.1426179493035856,548,61.900000000000006,50.0,719,19.557199931703412,18.670285560011024,5.819055239471797e-06,7.6579858623557335,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,25,50,0.3,0,,True,0.5,0,0.0,1.0,3.191741315297547,0.9680825868470245,173.09009195466626,10.0,0.06372345612506897,0.14692112456386114,575,64.0,50.0,741,19.516357440704507,18.654714754246132,4.765317054508146e-06,7.665045911267182,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,26,50,0.3,0,,True,0.5,0,0.0,1.0,4.178309849553052,0.9582169015044695,171.51017921071798,10.0,0.09744749436826065,0.21190521563724454,509,58.0,50.0,681,19.41835738745793,18.107105711350876,6.438177913186658e-06,7.642476038884296,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,27,50,0.3,0,,True,0.5,0,0.0,1.0,4.2911952739223995,0.957088047260776,171.32221542395658,10.0,0.05294789611773591,0.11562072421789313,545,60.400000000000006,50.0,705,19.597099658653967,18.949442122717308,5.524824059680633e-06,7.6649622334907805,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,28,50,0.3,0,,True,0.5,0,0.0,1.0,3.877184296305236,0.9612281570369476,171.53356812606003,10.0,0.07244543039843482,0.14595959753125085,566,63.0,50.0,731,19.454487447771104,18.560308042950787,5.9206568872971424e-06,7.657483847316314,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,29,50,0.3,0,,True,0.5,0,0.0,1.0,4.905408220181007,0.9509459177981899,170.09664760745082,10.0,0.09865494467018457,0.23040588488982228,529,59.5,50.0,697,19.309624769213123,17.71462015388929,6.048778777506465e-06,7.648502340968575,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
no_platooning,30,50,0.3,0,,True,0.5,0,0.0,1.0,4.399543159370367,0.9560045684062963,170.66602810835548,10.0,0.05495566740518087,0.13653025998213644,581,62.900000000000006,50.0,730,19.545323571961514,18.701360879867323,5.080137634649873e-06,7.66391592786964,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.3,1100
idm_mobil,1,50,0.3,0,,True,0.5,0,0.0,1.0,2.886812305741615,0.9711318769425838,127.02292808871833,8.32083011087772,0.27730314091079306,0.48705589326746057,624,63.1,50.0,784,16.206463808833526,12.80875921628378,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.3,1100
idm_mobil,2,50,0.3,0,,True,0.5,0,0.0,1.0,1.4387243946865969,0.985612756053134,121.98953353372097,3.1634462927180285,0.6351302738398967,0.924207579464193,857,92.30000000000001,50.0,1077,9.531261012490631,3.71381531622129,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.3,1100
idm_mobil,3,50,0.3,0,,True,0.5,0,0.0,1.0,2.96103883233102,0.9703896116766898,126.85867412064009,8.582706447118483,0.27053811197007693,0.42979834408370055,645,67.7,50.0,806,17.054821002500113,13.340641591068811,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.3,1100
idm_mobil,4,50,0.3,0,,True,0.5,0,0.0,1.0,2.369965630951698,0.976300343690483,130.19704467194103,5.993005417290673,0.33108430023618335,0.5782082914372995,685,67.5,50.0,845,15.84995988840443,11.835793242507764,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.3,1100
idm_mobil,5,50,0.3,0,,True,0.5,0,0.0,1.0,2.5691631093484824,0.9743083689065152,120.55642168867035,5.124731330496648,0.44967272019611754,0.6895770578883071,680,68.10000000000001,50.0,840,14.209598763562798,8.833245392182071,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.3,1100
idm_mobil,6,50,0.3,0,,True,0.5,0,0.0,1.0,2.094113620571003,0.97905886379429,128.09781519713098,5.641867061389395,0.42086904716814816,0.6642340617430439,717,73.8,50.0,896,14.333331487344365,9.754104010514844,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.3,1100
idm_mobil,7,50,0.3,0,,True,0.5,0,0.0,1.0,1.8232065924706053,0.981767934075294,123.60041663923964,4.100793239748965,0.5164724648369557,0.7790053425244375,789,87.9,50.0,1020,10.600573430903323,5.5768830664458635,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.3,1100
idm_mobil,8,50,0.3,0,,True,0.5,0,0.0,1.0,3.16718039659456,0.9683281960340544,124.34915367532885,6.731693748044214,0.3194474513453468,0.5055000018926123,600,63.2,50.0,764,16.254199415474925,12.314013731647222,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.3,1100
idm_mobil,9,50,0.3,0,,True,0.5,0,0.0,1.0,1.848086192524201,0.981519138074758,122.38839303890943,3.0597722018473337,0.5676370686551424,0.834750670200249,803,87.0,50.0,1017,9.077178517650998,3.049862851611792,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.3,1100
idm_mobil,10,50,0.3,0,,True,0.5,0,0.0,1.0,3.1679453571573757,0.9683205464284262,120.81230048623202,6.292046148671738,0.3678903616862199,0.5732975384987713,620,63.1,50.0,776,16.143900048551092,11.24542401010447,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.3,1100
idm_mobil,11,50,0.3,0,,True,0.5,0,0.0,1.0,2.383362436259673,0.9761663756374033,127.82111386870126,6.599206942335959,0.3470421883478366,0.636124372021171,680,71.0,50.0,869,14.566961873039162,11.009928283824976,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.3,1100
idm_mobil,12,50,0.3,0,,True,0.5,0,0.0,1.0,1.9940431963552552,0.9800595680364474,121.30640352546062,3.960301333432681,0.5371568480582063,0.800063017697008,778,85.4,50.0,1003,10.632050839583238,5.192411741601615,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.3,1100
