solver,seed,max_spawn,traffic_density,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,config,spawn,density,vph
no_platooning,1,50,0.5,0,,True,0.5,0,0.0,1.0,4.372109634215304,0.956278903657847,171.42628964798112,10.0,0.06643164612486775,0.13126228867350664,483,53.7,50.0,638,19.531647078621027,18.564738301292923,6.001724768138044e-06,7.660990975144842,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,2,50,0.5,0,,True,0.5,0,0.0,1.0,5.143051496860562,0.9485694850313944,169.7870240563109,10.0,0.09316524452724231,0.21956908744870657,477,52.300000000000004,50.0,625,19.44148731379798,17.937178621010094,6.039680913090706e-06,7.650696541509386,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,3,50,0.5,0,,True,0.5,0,0.0,1.0,4.841730482597484,0.9515826951740252,170.5142694420191,10.0,0.10205419865070849,0.2362862521110514,553,60.6,50.0,708,19.349059854094545,17.700833154769814,5.339125896761941e-06,7.636698324539783,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,4,50,0.5,0,,True,0.5,0,0.0,1.0,4.6507020430407,0.953492979569593,170.56368276191174,10.0,0.10788015381342995,0.21567072358665387,515,57.1,50.0,672,19.30370857456209,17.75156717896097,5.357141639078258e-06,7.6433976778217865,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,5,50,0.5,0,,True,0.5,0,0.0,1.0,3.9198878131011083,0.9608011218689889,171.67023727698952,10.0,0.06514832968540618,0.13818344001812966,502,55.2,50.0,653,19.521408322951036,18.68088495661187,4.74517738908689e-06,7.662157870603852,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,6,50,0.5,0,,True,0.5,0,0.0,1.0,4.501337720197229,0.9549866227980277,171.0466048317709,10.0,0.07319262964791538,0.17172686562650838,505,55.7,50.0,659,19.580141571369303,18.65719006896173,5.7485584722201545e-06,7.653960231759898,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,7,50,0.5,0,,True,0.5,0,0.0,1.0,4.986817577811397,0.950131824221886,169.8345636102435,10.0,0.06666319171673102,0.14712839617872528,485,54.800000000000004,50.0,650,19.496053954064465,18.60584192564665,5.7256928322693475e-06,7.6569705502843775,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,8,50,0.5,0,,True,0.5,0,0.0,1.0,5.6767129528587645,0.9432328704714124,168.48773102912995,10.0,0.08186966285877795,0.17657872643910366,494,55.5,50.0,656,19.416208770355997,18.146036824933148,5.620732181563565e-06,7.652076339539213,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,9,50,0.5,0,,True,0.5,0,0.0,1.0,4.654726140882548,0.9534527385911745,170.2936360357374,10.0,0.10110469516193883,0.22191825932423617,504,55.5,50.0,656,19.353066073284158,18.018695912414525,6.002439831940049e-06,7.646508850126479,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,10,50,0.5,0,,True,0.5,0,0.0,1.0,4.002264876559513,0.9599773512344049,171.52286314752146,10.0,0.08211087979195847,0.1872977213426622,506,55.2,50.0,654,19.436832708970655,18.358349043784983,5.671560186864267e-06,7.656114747555758,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,11,50,0.5,0,,True,0.5,0,0.0,1.0,4.635148677663636,0.9536485132233636,170.23388682666067,10.0,0.0931309541308151,0.21194629774770676,523,58.300000000000004,50.0,684,19.36814977660532,18.173418731182174,5.9618437608257374e-06,7.648456352230756,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,12,50,0.5,0,,True,0.5,0,0.0,1.0,4.467709566245615,0.9553229043375439,170.7558197142197,10.0,0.07838612918705957,0.16278800709115,503,56.300000000000004,50.0,665,19.455301772451413,18.433047704996774,6.324812573821921e-06,7.658377105791997,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,13,50,0.5,0,,True,0.5,0,0.0,1.0,4.691369341279694,0.9530863065872031,169.84348264360503,10.0,0.1257073258387018,0.26325116667194326,500,56.300000000000004,50.0,665,19.148647971851293,17.388342442639946,6.2685722443170115e-06,7.635909009188011,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,14,50,0.5,0,,True,0.5,0,0.0,1.0,5.394620388410731,0.9460537961158927,168.79970249524118,10.0,0.09203797061493958,0.18331405307906237,459,50.7,50.0,609,19.379531738619963,18.171107789898166,5.8909695960997265e-06,7.652738177550791,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,15,50,0.5,0,,True,0.5,0,0.0,1.0,5.1200074925498935,0.9487999250745011,169.92877049226,10.0,0.08477666479449271,0.19435166036453358,510,56.6,50.0,667,19.4775446200563,18.254269929200166,5.84842624963782e-06,7.651318779527635,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,16,50,0.5,0,,True,0.5,0,0.0,1.0,4.9493661161235325,0.9505063388387647,169.79946505921546,10.0,0.10025473309716308,0.22258700854921185,478,53.400000000000006,50.0,635,19.376172180731114,18.109790739231,6.314486221183003e-06,7.648264145059027,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,17,50,0.5,0,,True,0.5,0,0.0,1.0,4.72623265672042,0.9527376734327958,170.31453288578328,10.0,0.062145600038946675,0.13877115050544148,496,54.7,50.0,649,19.545029508475547,18.71190633800743,6.531433647897422e-06,7.665326139916801,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,18,50,0.5,0,,True,0.5,0,0.0,1.0,4.874727234570464,0.9512527276542954,170.12095874100427,10.0,0.09501937887231889,0.20860493456623302,511,55.5,50.0,657,19.38386847692228,18.079269850845815,5.586148463643214e-06,7.647874425141741,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,19,50,0.5,0,,True,0.5,0,0.0,1.0,5.179934218448845,0.9482006578155115,169.4652035279332,10.0,0.06748613226113223,0.1402165095555471,496,54.400000000000006,50.0,646,19.49828164316304,18.583241661810405,6.079721612705858e-06,7.6609206087981505,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,20,50,0.5,0,,True,0.5,0,0.0,1.0,4.772685449662129,0.9522731455033787,170.31708297336476,10.0,0.0881763696438766,0.18380685050033732,485,53.800000000000004,50.0,640,19.462789591924274,18.38685769478701,5.969062840449624e-06,7.648180191349413,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,21,50,0.5,0,,True,0.5,0,0.0,1.0,4.7372911303659615,0.9526270886963404,170.66506981871322,10.0,0.07568867243113443,0.1731779687258311,506,55.6,50.0,657,19.48618877357686,18.424388938154756,6.366058293860434e-06,7.654142822531576,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,22,50,0.5,0,,True,0.5,0,0.0,1.0,4.491207200121162,0.9550879279987884,170.89845387460593,10.0,0.059326432804936616,0.13418720641866552,510,56.800000000000004,50.0,669,19.607981207827372,18.88141783755595,5.773094365086479e-06,7.655925082233769,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,23,50,0.5,0,,True,0.5,0,0.0,1.0,4.54225695360877,0.9545774304639123,170.83296417425237,10.0,0.07096108229280104,0.15560338985765385,491,55.1,50.0,652,19.522273059921556,18.69062683297164,6.011350918132698e-06,7.658975818402858,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,24,50,0.5,0,,True,0.5,0,0.0,1.0,4.435232996583927,0.9556476700341607,171.07534746154087,10.0,0.07535817663832856,0.16541865498790898,501,55.2,50.0,654,19.50312105010887,18.447987325640625,5.654129128481634e-06,7.650233460588449,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,25,50,0.5,0,,True,0.5,0,0.0,1.0,4.548244294499504,0.954517557055005,171.03093862306204,10.0,0.0678240903578061,0.1360019959405805,497,56.5,50.0,665,19.526803866256714,18.658252628267455,5.644660957745816e-06,7.658423246567029,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,26,50,0.5,0,,True,0.5,0,0.0,1.0,5.16656209426155,0.9483343790573845,169.90726660902644,10.0,0.12119500578247636,0.2581113689548132,474,52.0,50.0,621,19.266484888242232,17.355001999695983,6.12914727943771e-06,7.629652888043856,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,27,50,0.5,0,,True,0.5,0,0.0,1.0,4.8596927584697465,0.9514030724153025,169.9378774899099,10.0,0.06758713531400265,0.16101327420767556,496,54.900000000000006,50.0,650,19.514973997683356,18.575729640867777,6.3067676427845775e-06,7.659861852024869,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,28,50,0.5,0,,True,0.5,0,0.0,1.0,4.045942745106879,0.9595405725489312,171.42841763427396,10.0,0.09161352912737224,0.20047088599473434,512,57.400000000000006,50.0,675,19.440752719447445,18.38315144345494,5.49970393034595e-06,7.65091634903677,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,29,50,0.5,0,,True,0.5,0,0.0,1.0,5.063012051208638,0.9493698794879136,169.7520836744992,10.0,0.0712981915841234,0.14981135488915434,473,53.7,50.0,639,19.513512629780138,18.529828519697944,5.5333323804413865e-06,7.661495843568151,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
no_platooning,30,50,0.5,0,,True,0.5,0,0.0,1.0,4.226483029852634,0.9577351697014737,171.03675299345022,10.0,0.06061769068712334,0.13947257942505828,530,58.1,50.0,682,19.55037907602285,18.784166975394797,6.688710679696146e-06,7.66347184137012,0.0,1.0,1.0,nan,nan,1.0,30,30,C0_no_platoon,50,0.5,1300
idm_mobil,1,50,0.5,0,,True,0.5,0,0.0,1.0,3.0792709147306363,0.9692072908526936,120.9538691224469,7.792180949716031,0.30649603963158806,0.4984311049229434,615,61.6,50.0,775,15.155012464139087,11.854244643233974,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.5,1300
idm_mobil,2,50,0.5,0,,True,0.5,0,0.0,1.0,1.9901717066363012,0.980098282933637,118.73158086778245,3.725384253331194,0.6008394167335489,0.8776756919596267,781,80.2,50.0,953,10.031059384028653,4.636152146871664,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.5,1300
idm_mobil,3,50,0.5,0,,True,0.5,0,0.0,1.0,2.0956305119681495,0.9790436948803185,120.52047626961583,4.001633728914001,0.560605514631312,0.8413506434520102,785,85.9,50.0,1016,11.057346448323669,5.288493180261909,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.5,1300
idm_mobil,4,50,0.5,0,,True,0.5,0,0.0,1.0,2.1497278332541003,0.978502721667459,121.30224692522359,4.579546709866128,0.4773474602564876,0.7274497304746518,742,84.30000000000001,50.0,1003,10.857085975345221,6.355337613974316,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.5,1300
idm_mobil,5,50,0.5,0,,True,0.5,0,0.0,1.0,1.8600136039129467,0.9813998639608705,123.32842046251697,3.60324993515421,0.5323506106937855,0.7946181095448458,821,89.60000000000001,50.0,1040,9.577172137422524,4.860949889264513,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.5,1300
idm_mobil,6,50,0.5,0,,True,0.5,0,0.0,1.0,2.093412392416283,0.9790658760758372,122.46938405422095,4.818311945449753,0.4572012254236149,0.6940945612705554,726,83.5,50.0,992,10.885919037907291,6.830100318642462,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.5,1300
idm_mobil,7,50,0.5,0,,True,0.5,0,0.0,1.0,2.0610841430464433,0.9793891585695356,120.53617864629392,4.0482804060199955,0.5187664659972653,0.779714842515187,785,87.4,50.0,1029,10.348740341417018,5.640933463689,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.5,1300
idm_mobil,8,50,0.5,0,,True,0.5,0,0.0,1.0,2.099590238857063,0.9790040976114294,115.54298617817025,3.941055930066691,0.5981694654302129,0.8285121373125915,811,86.80000000000001,50.0,1021,9.578431340727258,4.234889898879903,0.0,0.0,0.0,nan,nan,nan,nan,1.0,30,30,C1_idm_mobil,50,0.5,1300
