solver,seed,max_spawn,traffic_density,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,config,spawn,density,vph
no_platooning,1,50,0.8,0,,True,0.5,0,0.0,1.0,7.003532200769536,0.9299646779923046,166.30574545988932,10.0,0.1107336495880775,0.2247648253813193,399,45.2,50.0,553,19.278901640630636,17.653728009402368,6.9781189075389885e-06,7.642484628111667,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,50,0.8,1500
no_platooning,2,50,0.8,0,,True,0.5,0,0.0,1.0,5.702601904656934,0.9429739809534307,167.93551152730308,10.0,0.14740891248369065,0.5293441010897232,413,46.1,50.0,563,19.019955708950103,16.612762194170017,6.392894153107705e-06,7.58718628317106,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,50,0.8,1500
no_platooning,3,50,0.8,0,,True,0.5,0,0.0,1.0,5.242814674428809,0.9475718532557119,168.92467299695278,10.0,0.11036678247913333,0.27248975075828075,440,49.2,50.0,593,19.271831873227963,17.586218434359733,6.269477563007134e-06,7.632924448117206,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,50,0.8,1500
no_platooning,4,50,0.8,0,,True,0.5,0,0.0,1.0,5.8365276540442546,0.9416347234595575,168.70282083086062,10.0,0.11820161910325633,0.2314974300420877,430,48.800000000000004,50.0,589,19.310036174859782,17.811990575477868,6.760610702347978e-06,7.641013234013338,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,50,0.8,1500
no_platooning,5,50,0.8,0,,True,0.5,0,0.0,1.0,5.980700913825676,0.9401929908617432,167.84775563246347,9.793042760605307,0.10802380412579478,0.23161055020907814,435,48.5,50.0,586,19.256454094511156,17.978437707953663,6.1873749252917315e-06,7.615708720483405,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,50,0.8,1500
no_platooning,6,50,0.8,0,,True,0.5,0,0.0,1.0,6.266105868906802,0.937338941310932,167.53875336568586,9.748237624817474,0.12933654644352374,0.27407248756203845,408,46.0,50.0,561,19.214184091381117,17.296055574254307,6.313547583333418e-06,7.6231476927366435,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,50,0.8,1500
no_platooning,7,50,0.8,1,planner_abort,True,0.5,0,0.0,1.0,6.934090236747636,0.9306590976325236,166.3746522026953,10.0,0.12785251974078846,0.426932961102332,252,38.900000000000006,27.0,389,19.1973312461933,17.2131728573939,5.967350937617622e-06,7.5944775443298855,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,50,0.8,1500
no_platooning,8,50,0.8,0,,True,0.5,0,0.0,1.0,6.836931564732184,0.9316306843526782,165.85797658721376,10.0,0.11269196662375215,0.2393750433042693,423,47.900000000000006,50.0,580,19.212843911829307,17.490265407749057,6.254482211480881e-06,7.639255743938373,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,50,0.8,1500
no_platooning,9,50,0.8,0,,True,0.5,0,0.0,1.0,6.296869280206674,0.9370313071979333,167.3484440481119,10.0,0.10717977946862675,0.2167761817844421,414,46.5,50.0,566,19.263009514037517,17.612738366667543,6.5964676049791354e-06,7.644718218615821,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,50,0.8,1500
no_platooning,10,50,0.8,0,,True,0.5,0,0.0,1.0,5.524638253621439,0.9447536174637856,168.7403406898799,10.0,0.10918407922841297,0.23431576366221257,441,48.7,50.0,589,19.27513725845941,17.435683537810412,7.973853830747775e-06,7.641562405089682,0.0,1.0,1.0,nan,nan,0.9666666666666667,29,30,C0_no_platoon,50,0.8,1500
